Ngày,Lần cuối,Mở,Cao,Thấp,KL,% Thay đổi
29/01/2016,"3,573","3,521.00","3,572.70","3,469.20",102.27K,0.00%
28/01/2016,"3,573","3,521.00","3,572.70","3,521.00",54.88K,0.00%
27/01/2016,"3,573","3,572.70","3,572.70","3,521.00",37.66K,0.00%
26/01/2016,"3,573","3,572.70","3,572.70","3,469.20",20.88K,0.00%
25/01/2016,"3,573","3,417.40","3,572.70","3,417.40",143.92K,4.54%
22/01/2016,"3,417","3,365.60","3,469.20","3,313.90",70.68K,1.54%
21/01/2016,"3,366","3,365.60","3,417.40","3,313.90",246.45K,0.00%
20/01/2016,"3,366","3,469.20","3,469.20","3,365.60",15.01K,-2.99%
19/01/2016,"3,469","3,417.40","3,521.00","3,365.60",39.18K,4.69%
18/01/2016,"3,314","3,469.20","3,521.00","3,262.10",295.22K,-4.48%
15/01/2016,"3,469","3,572.70","3,572.70","3,469.20",79.31K,-1.47%
14/01/2016,"3,521","3,521.00","3,521.00","3,469.20",83.37K,0.00%
13/01/2016,"3,521","3,624.50","3,624.50","3,521.00",85.31K,-2.86%
12/1/2016,"3,625","3,521.00","3,624.50","3,521.00",91.30K,0.00%
11/1/2016,"3,625","3,572.70","3,624.50","3,521.00",65.58K,0.00%
8/1/2016,"3,625","3,521.00","3,624.50","3,469.20",126.85K,2.94%
7/1/2016,"3,521","3,572.70","3,572.70","3,521.00",250.03K,-1.45%
6/1/2016,"3,573","3,572.70","3,572.70","3,521.00",152.74K,1.47%
5/1/2016,"3,521","3,572.70","3,624.50","3,521.00",159.98K,-2.86%
4/1/2016,"3,625","3,624.50","3,624.50","3,572.70",41.42K,0.00%
31/12/2015,"3,625","3,572.70","3,624.50","3,572.70",35.63K,0.00%
30/12/2015,"3,625","3,624.50","3,676.30","3,572.70",113.07K,0.00%
29/12/2015,"3,625","3,521.00","3,624.50","3,521.00",98.20K,2.94%
28/12/2015,"3,521","3,624.50","3,624.50","3,521.00",220.39K,-1.45%
25/12/2015,"3,573","3,624.50","3,624.50","3,572.70",118.43K,0.00%
24/12/2015,"3,573","3,624.50","3,676.30","3,572.70",29.89K,0.00%
23/12/2015,"3,573","3,624.50","3,624.50","3,572.70",99.63K,-1.43%
22/12/2015,"3,625","3,624.50","3,624.50","3,624.50",83.19K,0.00%
21/12/2015,"3,625","3,624.50","3,676.30","3,624.50",22.15K,-1.41%
18/12/2015,"3,676","3,676.30","3,676.30","3,624.50",104.95K,-1.39%
17/12/2015,"3,728","3,676.30","3,728.10","3,624.50",155.33K,1.41%
16/12/2015,"3,676","3,624.50","3,728.10","3,624.50",79.58K,0.00%
15/12/2015,"3,676","3,624.50","3,676.30","3,624.50",42.07K,2.90%
14/12/2015,"3,573","3,676.30","3,676.30","3,572.70",127.72K,-2.82%
11/12/2015,"3,676","3,676.30","3,676.30","3,624.50",96.68K,0.00%
10/12/2015,"3,676","3,676.30","3,728.10","3,676.30",46.61K,0.00%
9/12/2015,"3,676","3,728.10","3,728.10","3,676.30",159.85K,-2.74%
8/12/2015,"3,780","3,728.10","3,779.90","3,676.30",96.47K,0.00%
7/12/2015,"3,780","3,728.10","3,779.90","3,728.10",99.91K,0.00%
4/12/2015,"3,780","3,779.90","3,779.90","3,728.10",319.47K,1.39%
3/12/2015,"3,728","3,779.90","3,831.60","3,728.10",159.02K,-1.37%
2/12/2015,"3,780","3,779.90","3,779.90","3,779.90",161.84K,0.00%
1/12/2015,"3,780","3,728.10","3,779.90","3,728.10",81.70K,0.00%
30/11/2015,"3,780","3,728.10","3,779.90","3,728.10",95.99K,-1.35%
27/11/2015,"3,832","3,831.60","3,883.40","3,779.90",396.03K,0.00%
26/11/2015,"3,832","3,935.20","3,935.20","3,831.60",97.85K,-1.33%
25/11/2015,"3,883","3,831.60","3,883.40","3,779.90",751.60K,1.35%
24/11/2015,"3,832","3,779.90","3,831.60","3,728.10",113.60K,0.00%
23/11/2015,"3,832","3,779.90","3,831.60","3,779.90",237.59K,0.00%
20/11/2015,"3,832","3,831.60","3,831.60","3,779.90",98.56K,0.00%
19/11/2015,"3,832","3,728.10","3,831.60","3,728.10",224.93K,2.78%
18/11/2015,"3,728","3,676.30","3,728.10","3,676.30",95.39K,0.00%
17/11/2015,"3,728","3,676.30","3,728.10","3,676.30",146.70K,0.00%
16/11/2015,"3,728","3,728.10","3,728.10","3,676.30",112.01K,0.00%
13/11/2015,"3,728","3,728.10","3,779.90","3,728.10",151.01K,0.00%
12/11/2015,"3,728","3,728.10","3,728.10","3,676.30",28.19K,0.00%
11/11/2015,"3,728","3,676.30","3,728.10","3,676.30",36.93K,0.00%
10/11/2015,"3,728","3,728.10","3,728.10","3,728.10",26.77K,0.00%
9/11/2015,"3,728","3,728.10","3,779.90","3,728.10",185.18K,0.00%
6/11/2015,"3,728","3,779.90","3,779.90","3,728.10",102.00K,0.00%
5/11/2015,"3,728","3,728.10","3,728.10","3,728.10",117.18K,0.00%
4/11/2015,"3,728","3,779.90","3,779.90","3,728.10",36.76K,0.00%
3/11/2015,"3,728","3,779.90","3,779.90","3,728.10",89.60K,0.00%
2/11/2015,"3,728","3,779.90","3,779.90","3,728.10",35.21K,0.00%
30/10/2015,"3,728","3,779.90","3,779.90","3,728.10",46.77K,-2.70%
29/10/2015,"3,832","3,779.90","3,831.60","3,728.10",51.95K,2.78%
28/10/2015,"3,728","3,728.10","3,779.90","3,676.30",71.62K,0.00%
27/10/2015,"3,728","3,779.90","3,779.90","3,728.10",93.71K,0.00%
26/10/2015,"3,728","3,831.60","3,831.60","3,728.10",41.59K,-1.37%
23/10/2015,"3,780","3,831.60","3,883.40","3,779.90",83.01K,-1.35%
22/10/2015,"3,832","3,779.90","3,831.60","3,779.90",64.89K,1.37%
21/10/2015,"3,780","3,779.90","3,779.90","3,728.10",137.38K,1.39%
20/10/2015,"3,728","3,831.60","3,831.60","3,728.10",104.51K,-2.70%
19/10/2015,"3,832","3,831.60","3,883.40","3,831.60",151.01K,0.00%
16/10/2015,"3,832","3,831.60","3,883.40","3,831.60",107.35K,0.00%
15/10/2015,"3,832","3,831.60","3,831.60","3,831.60",182.69K,0.00%
14/10/2015,"3,832","3,883.40","3,883.40","3,831.60",56.95K,-1.33%
13/10/2015,"3,883","3,883.40","3,935.20","3,883.40",114.62K,-1.32%
12/10/2015,"3,935","3,935.20","3,935.20","3,883.40",156.19K,-1.30%
9/10/2015,"3,987","3,987.00","3,987.00","3,883.40",142.04K,0.00%
8/10/2015,"3,987","3,883.40","3,987.00","3,883.40",301.50K,2.67%
7/10/2015,"3,883","3,935.20","3,935.20","3,883.40",138.93K,-2.60%
6/10/2015,"3,987","3,935.20","4,038.80","3,831.60",553.99K,2.67%
5/10/2015,"3,883","3,831.60","3,883.40","3,831.60",8.37K,0.00%
2/10/2015,"3,883","3,831.60","3,883.40","3,779.90",57.99K,1.35%
1/10/2015,"3,832","3,831.60","3,883.40","3,831.60",89.92K,0.00%
30/09/2015,"3,832","3,883.40","3,883.40","3,779.90",53.16K,0.00%
29/09/2015,"3,832","3,831.60","3,831.60","3,779.90",35.03K,0.00%
28/09/2015,"3,832","3,935.20","3,935.20","3,831.60",60.06K,0.56%
25/09/2015,"3,810","3,859.00","3,907.80","3,810.10",252.64K,-2.50%
24/09/2015,"3,908","3,859.00","3,907.80","3,859.00",168.30K,0.00%
23/09/2015,"3,908","3,859.00","3,907.80","3,859.00",134.28K,0.00%
22/09/2015,"3,908","3,859.00","3,956.70","3,859.00",172.54K,0.00%
21/09/2015,"3,908","3,907.80","3,907.80","3,859.00",120.74K,1.26%
18/09/2015,"3,859","3,810.10","3,859.00","3,810.10",235.26K,1.28%
17/09/2015,"3,810","3,810.10","3,810.10","3,761.30",229.95K,1.30%
16/09/2015,"3,761","3,761.30","3,761.30","3,712.50",334.78K,0.00%
15/09/2015,"3,761","3,761.30","3,761.30","3,761.30",94.58K,0.00%
14/09/2015,"3,761","3,761.30","3,810.10","3,712.50",89.46K,0.00%
11/9/2015,"3,761","3,810.10","3,810.10","3,761.30",124.76K,0.00%
10/9/2015,"3,761","3,761.30","3,761.30","3,761.30",99.15K,0.00%
9/9/2015,"3,761","3,810.10","3,810.10","3,761.30",99.52K,-1.28%
8/9/2015,"3,810","3,712.50","3,810.10","3,712.50",209.65K,2.63%
7/9/2015,"3,713","3,712.50","3,712.50","3,712.50",131.53K,0.00%
4/9/2015,"3,713","3,761.30","3,761.30","3,712.50",208.92K,0.00%
3/9/2015,"3,713","3,712.50","3,761.30","3,712.50",100.80K,-1.30%
1/9/2015,"3,761","3,761.30","3,810.10","3,712.50",205.07K,-1.28%
31/08/2015,"3,810","3,859.00","3,859.00","3,761.30",137.02K,-1.27%
28/08/2015,"3,859","3,810.10","3,907.80","3,761.30",292.52K,2.60%
27/08/2015,"3,761","3,810.10","3,859.00","3,761.30",428.91K,-1.28%
26/08/2015,"3,810","3,517.10","3,810.10","3,517.10",861.35K,8.33%
25/08/2015,"3,517","3,517.10","3,614.80","3,468.20",442.34K,-1.37%
24/08/2015,"3,566","3,859.00","3,859.00","3,517.10",563.47K,-8.75%
21/08/2015,"3,908","3,859.00","3,907.80","3,761.30",343.19K,0.00%
20/08/2015,"3,908","3,956.70","4,005.50","3,907.80",291.24K,-2.44%
19/08/2015,"4,006","3,907.80","4,005.50","3,859.00",316.85K,1.23%
18/08/2015,"3,957","3,956.70","3,956.70","3,907.80",52.87K,1.25%
17/08/2015,"3,908","3,907.80","3,956.70","3,859.00",311.36K,0.00%
14/08/2015,"3,908","3,907.80","3,907.80","3,859.00",245.14K,0.00%
13/08/2015,"3,908","4,005.50","4,005.50","3,859.00",361.67K,-2.44%
12/8/2015,"4,006","4,054.40","4,103.20","4,005.50",315.75K,-2.38%
11/8/2015,"4,103","4,103.20","4,152.10","4,103.20",183.58K,0.00%
10/8/2015,"4,103","4,103.20","4,103.20","4,054.40",361.67K,1.20%
7/8/2015,"4,054","4,054.40","4,103.20","4,054.40",119.17K,-1.19%
6/8/2015,"4,103","4,103.20","4,103.20","4,054.40",112.32K,1.20%
5/8/2015,"4,054","4,054.40","4,103.20","4,005.50",264.71K,1.22%
4/8/2015,"4,006","4,103.20","4,103.20","4,005.50",269.86K,-2.38%
3/8/2015,"4,103","4,103.20","4,152.10","4,005.50",428.83K,-2.33%
31/07/2015,"4,201","4,152.10","4,200.90","4,152.10",70.61K,0.00%
30/07/2015,"4,201","4,152.10","4,298.60","4,152.10",222.68K,1.18%
29/07/2015,"4,152","4,103.20","4,200.90","4,103.20",260.14K,-1.16%
28/07/2015,"4,201","4,298.60","4,298.60","4,200.90",411.25K,-2.27%
27/07/2015,"4,299","4,200.90","4,298.60","4,200.90",566.58K,2.33%
24/07/2015,"4,201","4,200.90","4,249.80","4,152.10",224.24K,0.00%
23/07/2015,"4,201","4,249.80","4,249.80","4,200.90",541.31K,0.00%
22/07/2015,"4,201","4,103.20","4,200.90","4,103.20",561.15K,2.38%
21/07/2015,"4,103","4,200.90","4,200.90","4,103.20",591.26K,-2.33%
20/07/2015,"4,201","4,298.60","4,298.60","4,152.10",823.77K,-1.15%
17/07/2015,"4,250","4,298.60","4,347.50","4,249.80",417.92K,-1.14%
16/07/2015,"4,299","4,347.50","4,347.50","4,249.80",477.47K,-1.12%
15/07/2015,"4,348","4,445.20","4,445.20","4,298.60",703.03K,-2.20%
14/07/2015,"4,445","4,494.00","4,591.70","4,396.30",684.94K,-2.15%
13/07/2015,"4,543","4,347.50","4,591.70","4,298.60",1.32M,4.49%
10/7/2015,"4,348","4,298.60","4,396.30","4,298.60",1.10M,1.14%
9/7/2015,"4,299","4,249.80","4,298.60","4,152.10",442.16K,1.15%
8/7/2015,"4,250","4,249.80","4,347.50","4,200.90",563.82K,-1.14%
7/7/2015,"4,299","4,249.80","4,298.60","4,249.80",218.79K,0.00%
6/7/2015,"4,299","4,249.80","4,347.50","4,249.80",475.46K,1.15%
3/7/2015,"4,250","4,249.80","4,298.60","4,200.90",538.64K,1.16%
2/7/2015,"4,201","4,152.10","4,249.80","4,152.10",201.78K,1.18%
1/7/2015,"4,152","4,249.80","4,249.80","4,152.10",501.82K,-2.30%
30/06/2015,"4,250","4,298.60","4,298.60","4,200.90",383.44K,-1.14%
29/06/2015,"4,299","4,298.60","4,396.30","4,249.80",667.39K,1.15%
26/06/2015,"4,250","4,152.10","4,445.20","4,103.20",2.61M,2.35%
25/06/2015,"4,152","4,200.90","4,200.90","4,103.20",419.29K,0.00%
24/06/2015,"4,152","4,103.20","4,200.90","4,054.40",792.12K,1.19%
23/06/2015,"4,103","4,152.10","4,152.10","4,103.20",538.78K,-2.33%
22/06/2015,"4,201","4,200.90","4,200.90","4,152.10",290.14K,1.18%
19/06/2015,"4,152","4,103.20","4,249.80","4,103.20",682.36K,1.19%
18/06/2015,"4,103","4,054.40","4,200.90","4,054.40",874.63K,1.20%
17/06/2015,"4,054","4,103.20","4,103.20","4,005.50",498.51K,-1.19%
16/06/2015,"4,103","4,200.90","4,249.80","4,103.20",393.87K,-3.45%
15/06/2015,"4,250","4,200.90","4,347.50","4,200.90",736.75K,2.35%
12/6/2015,"4,152","4,054.40","4,200.90","4,054.40",834.20K,3.66%
11/6/2015,"4,006","4,005.50","4,054.40","3,956.70",489.91K,1.23%
10/6/2015,"3,957","3,956.70","3,956.70","3,859.00",443.08K,0.00%
9/6/2015,"3,957","4,054.40","4,054.40","3,907.80",305.40K,-2.41%
8/6/2015,"4,054","4,054.40","4,200.90","4,054.40",816.27K,0.00%
5/6/2015,"4,054","3,907.80","4,054.40","3,859.00",892.56K,3.75%
4/6/2015,"3,908","3,859.00","3,956.70","3,859.00",637.08K,2.56%
3/6/2015,"3,810","3,810.10","3,859.00","3,761.30",242.03K,0.00%
2/6/2015,"3,810","3,810.10","3,907.80","3,761.30",476.74K,0.00%
1/6/2015,"3,810","3,810.10","3,907.80","3,810.10",388.21K,0.00%
29/05/2015,"3,810","3,810.10","3,859.00","3,761.30",250.10K,0.00%
28/05/2015,"3,810","3,712.50","3,907.80","3,614.80",993.92K,4.00%
27/05/2015,"3,664","3,663.60","3,761.30","3,614.80",431.92K,0.00%
26/05/2015,"3,664","3,663.60","3,712.50","3,663.60",364.62K,-1.32%
25/05/2015,"3,713","3,614.80","3,761.30","3,614.80",419.84K,4.11%
22/05/2015,"3,566","3,663.60","3,663.60","3,565.90",263.25K,-2.67%
21/05/2015,"3,664","3,565.90","3,712.50","3,565.90",407.22K,1.35%
20/05/2015,"3,615","3,370.50","3,663.60","3,370.50",466.13K,7.25%
19/05/2015,"3,371","3,321.70","3,370.50","3,272.80",269.49K,1.47%
18/05/2015,"3,322","3,370.50","3,370.50","3,321.70",346.85K,-2.86%
15/05/2015,"3,419","3,419.40","3,468.20","3,370.50",255.80K,0.00%
14/05/2015,"3,419","3,419.40","3,517.10","3,370.50",223.73K,-1.41%
13/05/2015,"3,468","3,419.40","3,468.20","3,419.40",129.15K,1.43%
12/5/2015,"3,419","3,517.10","3,565.90","3,419.40",375.22K,-4.11%
11/5/2015,"3,566","3,614.80","3,614.80","3,517.10",76.10K,0.00%
8/5/2015,"3,566","3,565.90","3,663.60","3,565.90",145.08K,0.00%
7/5/2015,"3,566","3,517.10","3,614.80","3,468.20",463.38K,1.39%
6/5/2015,"3,517","3,663.60","3,663.60","3,517.10",227.76K,-2.70%
5/5/2015,"3,615","3,614.80","3,663.60","3,565.90",298.92K,0.00%
4/5/2015,"3,615","3,761.30","3,761.30","3,614.80",428.26K,-3.89%
27/04/2015,"3,761","3,712.50","3,761.30","3,663.60",509.67K,1.31%
24/04/2015,"3,713","3,859.00","3,859.00","3,712.50",1.29M,-3.80%
23/04/2015,"3,859","3,956.70","3,956.70","3,810.10",556.86K,-1.25%
22/04/2015,"3,908","3,956.70","4,054.40","3,907.80",452.59K,-1.24%
21/04/2015,"3,957","4,005.50","4,005.50","3,907.80",469.97K,-1.22%
20/04/2015,"4,006","4,005.50","4,054.40","4,005.50",149.47K,-1.21%
17/04/2015,"4,054","4,054.40","4,103.20","4,054.40",385.64K,1.22%
16/04/2015,"4,006","4,005.50","4,054.40","3,956.70",449.11K,1.23%
15/04/2015,"3,957","3,956.70","4,005.50","3,956.70",225.64K,0.00%
14/04/2015,"3,957","3,663.60","4,054.40","3,663.60",443.37K,-2.41%
13/04/2015,"4,054","4,005.50","4,054.40","4,005.50",391.51K,1.22%
10/4/2015,"4,006","4,005.50","4,103.20","4,005.50",555.77K,0.00%
9/4/2015,"4,006","3,956.70","4,054.40","3,956.70",317.40K,0.00%
8/4/2015,"4,006","4,054.40","4,054.40","3,956.70",131.72K,1.23%
7/4/2015,"3,957","3,956.70","4,005.50","3,956.70",79.40K,0.00%
6/4/2015,"3,957","4,005.50","4,005.50","3,956.70",109.76K,0.00%
3/4/2015,"3,957","4,005.50","4,054.40","3,956.70",116.73K,-1.22%
2/4/2015,"4,006","4,005.50","4,054.40","3,907.80",253.74K,1.23%
1/4/2015,"3,957","4,054.40","4,054.40","3,907.80",185.50K,-2.41%
31/03/2015,"4,054","4,005.50","4,103.20","4,005.50",364.88K,1.22%
30/03/2015,"4,006","4,054.40","4,054.40","4,005.50",222.64K,-1.21%
27/03/2015,"4,054","4,152.10","4,152.10","4,054.40",314.75K,-1.19%
26/03/2015,"4,103","4,152.10","4,200.90","4,103.20",217.88K,-2.33%
25/03/2015,"4,201","4,249.80","4,249.80","4,152.10",113.26K,0.00%
24/03/2015,"4,201","4,200.90","4,200.90","4,200.90",209.10K,-2.27%
23/03/2015,"4,299","4,298.60","4,298.60","4,200.90",199.40K,0.00%
20/03/2015,"4,299","4,200.90","4,298.60","4,200.90",234.71K,1.15%
19/03/2015,"4,250","4,249.80","4,249.80","4,200.90",218.98K,0.00%
18/03/2015,"4,250","4,298.60","4,298.60","4,200.90",454.78K,-1.14%
17/03/2015,"4,299","4,298.60","4,347.50","4,249.80",329.84K,0.00%
16/03/2015,"4,299","4,298.60","4,347.50","4,249.80",399.72K,0.00%
13/03/2015,"4,299","4,298.60","4,347.50","4,249.80",211.84K,1.15%
12/3/2015,"4,250","4,249.80","4,298.60","4,249.80",109.03K,0.00%
11/3/2015,"4,250","4,298.60","4,298.60","4,200.90",191.72K,-1.14%
10/3/2015,"4,299","4,249.80","4,298.60","4,200.90",314.47K,1.15%
9/3/2015,"4,250","4,347.50","4,347.50","4,249.80",384.72K,-3.33%
6/3/2015,"4,396","4,347.50","4,445.20","4,347.50",371.91K,0.00%
5/3/2015,"4,396","4,445.20","4,542.90","4,396.30",524.17K,-1.10%
4/3/2015,"4,445","4,249.80","4,445.20","4,249.80",1.40M,4.60%
3/3/2015,"4,250","3,761.30","4,249.80","3,761.30",263.98K,2.35%
2/3/2015,"4,152","4,152.10","4,249.80","4,103.20",605.71K,-1.16%
27/02/2015,"4,201","4,152.10","4,200.90","4,152.10",437.59K,0.00%
26/02/2015,"4,201","4,152.10","4,200.90","4,152.10",201.96K,1.18%
25/02/2015,"4,152","4,152.10","4,200.90","4,152.10",385.27K,0.00%
24/02/2015,"4,152","4,200.90","4,200.90","4,152.10",85.80K,0.00%
13/02/2015,"4,152","4,200.90","4,200.90","4,103.20",137.39K,-1.16%
12/2/2015,"4,201","4,152.10","4,249.80","4,103.20",318.77K,1.18%
11/2/2015,"4,152","4,054.40","4,152.10","4,054.40",243.34K,2.41%
10/2/2015,"4,054","4,054.40","4,103.20","4,005.50",170.32K,0.00%
9/2/2015,"4,054","4,103.20","4,103.20","4,054.40",96.24K,-1.19%
6/2/2015,"4,103","4,103.20","4,152.10","4,054.40",263.80K,0.00%
5/2/2015,"4,103","4,103.20","4,103.20","4,054.40",236.36K,0.00%
4/2/2015,"4,103","4,103.20","4,152.10","4,054.40",336.97K,0.00%
3/2/2015,"4,103","4,200.90","4,200.90","4,103.20",436.80K,-1.18%
2/2/2015,"4,152","4,152.10","4,249.80","4,103.20",565.46K,0.00%
30/01/2015,"4,152","4,249.80","4,249.80","4,103.20",641.84K,-2.30%
29/01/2015,"4,250","4,347.50","4,347.50","4,249.80",307.70K,-2.25%
28/01/2015,"4,348","4,347.50","4,396.30","4,249.80",350.14K,0.00%
27/01/2015,"4,348","4,200.90","4,445.20","4,103.20",2.37M,4.71%
26/01/2015,"4,152","4,200.90","4,249.80","4,152.10",554.71K,0.00%
23/01/2015,"4,152","4,200.90","4,200.90","4,152.10",197.76K,0.00%
22/01/2015,"4,152","4,152.10","4,200.90","4,103.20",223.02K,1.19%
21/01/2015,"4,103","4,200.90","4,249.80","4,103.20",236.08K,-2.33%
20/01/2015,"4,201","4,152.10","4,200.90","4,152.10",346.85K,1.18%
19/01/2015,"4,152","4,200.90","4,249.80","4,152.10",249.62K,-1.16%
16/01/2015,"4,201","4,103.20","4,298.60","4,103.20",1.37M,2.38%
15/01/2015,"4,103","4,054.40","4,152.10","4,054.40",250.63K,2.44%
14/01/2015,"4,006","4,054.40","4,054.40","3,956.70",449.84K,0.00%
13/01/2015,"4,006","4,054.40","4,103.20","4,005.50",192.09K,-1.21%
12/1/2015,"4,054","4,103.20","4,152.10","4,005.50",219.53K,-2.35%
9/1/2015,"4,152","4,054.40","4,152.10","4,054.40",238.92K,1.19%
8/1/2015,"4,103","4,103.20","4,103.20","4,005.50",156.96K,0.00%
7/1/2015,"4,103","4,152.10","4,200.90","4,103.20",325.30K,-1.18%
6/1/2015,"4,152","4,005.50","4,152.10","3,956.70",288.13K,2.41%
5/1/2015,"4,054","4,103.20","4,200.90","4,054.40",231.64K,-1.19%
