Ngày,Lần cuối,Mở,Cao,Thấp,KL,% Thay đổi
31/12/2024,"1,267","1,272.25","1,272.46","1,266.78",480.54K,-0.41%
30/12/2024,"1,272","1,275.14","1,275.14","1,268.77",527.66K,-0.24%
27/12/2024,"1,275","1,272.87","1,277.89","1,272.23",670.32K,0.18%
26/12/2024,"1,273","1,275.68","1,277.17","1,271.99",595.22K,-0.09%
25/12/2024,"1,274","1,260.81","1,283.09","1,260.81",810.46K,1.09%
24/12/2024,"1,260","1,262.76","1,263.17","1,253.78",643.16K,-0.19%
23/12/2024,"1,263","1,257.50","1,265.20","1,257.50",494.70K,0.42%
20/12/2024,"1,258","1,254.67","1,259.00","1,253.90",568.92K,0.23%
19/12/2024,"1,255","1,256.90","1,259.76","1,249.39",779.41K,-0.89%
18/12/2024,"1,266","1,261.72","1,266.53","1,261.49",531.46K,0.34%
17/12/2024,"1,262","1,263.79","1,265.45","1,260.60",502.25K,-0.16%
16/12/2024,"1,264","1,262.57","1,267.10","1,258.65",538.93K,0.10%
13/12/2024,"1,263","1,267.35","1,267.35","1,260.48",478.79K,-0.38%
12/12/2024,"1,267","1,268.86","1,275.64","1,265.99",554.12K,-0.12%
11/12/2024,"1,269","1,273.23","1,276.67","1,264.15",627.53K,-0.25%
10/12/2024,"1,272","1,273.84","1,277.32","1,270.32",631.45K,-0.14%
9/12/2024,"1,274","1,270.14","1,277.69","1,268.69",761.00K,0.29%
6/12/2024,"1,270","1,270.96","1,276.10","1,268.58",694.79K,0.21%
5/12/2024,"1,268","1,241.81","1,269.18","1,238.49",908.39K,2.19%
4/12/2024,"1,240","1,249.83","1,249.83","1,239.82",575.02K,-0.75%
3/12/2024,"1,250","1,251.21","1,253.83","1,244.91",673.40K,-0.11%
2/12/2024,"1,251","1,250.46","1,258.05","1,247.74",497.42K,0.06%
29/11/2024,"1,250","1,242.51","1,250.92","1,241.00",502.81K,0.67%
28/11/2024,"1,242","1,246.37","1,250.46","1,240.91",477.49K,0.01%
27/11/2024,"1,242","1,242.13","1,245.34","1,239.23",428.81K,-0.01%
26/11/2024,"1,242","1,234.70","1,246.83","1,234.70",575.10K,0.60%
25/11/2024,"1,235","1,228.10","1,236.57","1,228.10",497.81K,0.54%
22/11/2024,"1,228","1,228.33","1,233.42","1,226.33",534.44K,-0.02%
21/11/2024,"1,228","1,216.54","1,228.55","1,214.06",482.15K,0.97%
20/11/2024,"1,217","1,205.15","1,222.73","1,197.99",767.53K,0.95%
19/11/2024,"1,205","1,217.12","1,221.40","1,205.15",511.89K,-0.98%
18/11/2024,"1,217","1,218.57","1,225.38","1,204.60",646.15K,-0.12%
15/11/2024,"1,219","1,229.36","1,229.59","1,217.03",750.57K,-1.08%
14/11/2024,"1,232","1,246.04","1,247.07","1,231.69",692.59K,-1.14%
13/11/2024,"1,246","1,244.82","1,247.04","1,234.62",660.55K,0.10%
12/11/2024,"1,245","1,250.32","1,257.02","1,242.91",600.65K,-0.44%
11/11/2024,"1,250","1,253.81","1,253.87","1,241.29",796.48K,-0.18%
8/11/2024,"1,253","1,259.75","1,264.09","1,250.77",555.50K,-0.57%
7/11/2024,"1,260","1,261.28","1,267.09","1,259.75",499.26K,-0.12%
6/11/2024,"1,261","1,251.22","1,262.44","1,250.57",566.91K,1.25%
5/11/2024,"1,246","1,244.71","1,248.97","1,243.55",416.47K,0.08%
4/11/2024,"1,245","1,254.89","1,256.96","1,242.36",709.67K,-0.81%
1/11/2024,"1,255","1,264.48","1,264.67","1,254.33",580.51K,-0.76%
31/10/2024,"1,264","1,258.63","1,267.88","1,255.55",614.27K,0.46%
30/10/2024,"1,259","1,261.78","1,264.84","1,255.07",536.85K,-0.25%
29/10/2024,"1,262","1,258.03","1,262.38","1,257.43",875.05K,0.56%
28/10/2024,"1,255","1,252.72","1,255.18","1,250.94",482.69K,0.16%
25/10/2024,"1,253","1,257.41","1,261.72","1,251.75",569.10K,-0.37%
24/10/2024,"1,257","1,271.17","1,274.11","1,257.41",673.14K,-1.06%
23/10/2024,"1,271","1,270.58","1,273.21","1,263.26",589.86K,0.08%
22/10/2024,"1,270","1,280.21","1,280.21","1,265.44",793.92K,-0.77%
21/10/2024,"1,280","1,284.17","1,287.71","1,279.77",622.81K,-0.44%
18/10/2024,"1,285","1,291.16","1,294.10","1,285.46",689.07K,-0.08%
17/10/2024,"1,287","1,279.48","1,286.52","1,271.82",685.24K,0.55%
16/10/2024,"1,279","1,279.86","1,283.33","1,276.40",536.68K,-0.12%
15/10/2024,"1,281","1,287.81","1,294.05","1,279.81",712.09K,-0.41%
14/10/2024,"1,286","1,288.39","1,297.67","1,286.13",795.71K,-0.16%
11/10/2024,"1,288","1,286.36","1,289.37","1,283.56",531.74K,0.16%
10/10/2024,"1,286","1,281.85","1,294.33","1,281.85",720.09K,0.35%
9/10/2024,"1,282","1,273.96","1,283.01","1,273.04",676.89K,0.78%
8/10/2024,"1,272","1,269.93","1,275.82","1,266.94",678.71K,0.16%
7/10/2024,"1,270","1,270.60","1,278.61","1,264.65",542.59K,-0.05%
4/10/2024,"1,271","1,278.90","1,279.33","1,270.60",610.07K,-0.59%
3/10/2024,"1,278","1,287.84","1,299.36","1,276.51",1.04M,-0.76%
2/10/2024,"1,288","1,292.20","1,293.69","1,285.14",771.12K,-0.34%
1/10/2024,"1,292","1,287.94","1,302.22","1,287.94",982.29K,0.33%
30/09/2024,"1,288","1,290.92","1,292.03","1,283.92",748.40K,-0.23%
27/09/2024,"1,291","1,295.03","1,300.31","1,287.21",950.80K,-0.04%
26/09/2024,"1,291","1,290.03","1,298.71","1,289.15",956.80K,0.31%
25/09/2024,"1,287","1,276.99","1,288.44","1,276.99",992.83K,0.82%
24/09/2024,"1,277","1,268.48","1,276.99","1,266.68",817.54K,0.67%
23/09/2024,"1,268","1,275.15","1,276.99","1,267.87",564.22K,-0.28%
20/09/2024,"1,272","1,271.27","1,283.30","1,271.27",898.26K,0.06%
19/09/2024,"1,271","1,264.90","1,271.27","1,264.82",607.58K,0.50%
18/09/2024,"1,265","1,258.95","1,271.77","1,257.93",799.78K,0.47%
17/09/2024,"1,259","1,239.26","1,258.95","1,238.69",632.20K,1.59%
16/09/2024,"1,239","1,251.71","1,255.42","1,239.26",608.01K,-0.99%
13/09/2024,"1,252","1,256.35","1,256.35","1,248.78",482.06K,-0.37%
12/9/2024,"1,256","1,253.27","1,260.93","1,253.27",433.68K,0.25%
11/9/2024,"1,253","1,255.23","1,256.86","1,244.79",583.75K,-0.16%
10/9/2024,"1,255","1,267.73","1,271.83","1,252.22",690.10K,-0.99%
9/9/2024,"1,268","1,273.96","1,273.96","1,262.97",497.55K,-0.49%
6/9/2024,"1,274","1,268.21","1,274.44","1,262.94",637.09K,0.45%
5/9/2024,"1,268","1,275.80","1,282.21","1,266.05",665.63K,-0.59%
4/9/2024,"1,276","1,283.87","1,283.87","1,268.43",648.41K,-0.63%
30/08/2024,"1,284","1,281.47","1,286.84","1,281.47",571.60K,0.19%
29/08/2024,"1,281","1,281.44","1,288.20","1,280.24",634.09K,0.00%
28/08/2024,"1,281","1,280.56","1,285.72","1,276.90",717.62K,0.07%
27/08/2024,"1,281","1,280.02","1,282.92","1,274.70",660.80K,0.04%
26/08/2024,"1,280","1,285.32","1,290.45","1,278.72",775.47K,-0.41%
23/08/2024,"1,285","1,282.78","1,287.43","1,276.43",724.87K,0.20%
22/08/2024,"1,283","1,284.05","1,288.42","1,280.42",687.37K,-0.10%
21/08/2024,"1,284","1,272.55","1,284.05","1,268.91",836.42K,0.90%
20/08/2024,"1,273","1,261.62","1,275.95","1,261.62",810.16K,0.87%
19/08/2024,"1,262","1,252.23","1,263.84","1,252.23",698.63K,0.75%
16/08/2024,"1,252","1,223.56","1,253.24","1,223.56",965.06K,2.34%
15/08/2024,"1,224","1,230.36","1,231.69","1,222.28",497.06K,-0.55%
14/08/2024,"1,230","1,230.42","1,236.51","1,228.93",507.18K,0.00%
13/08/2024,"1,230","1,229.81","1,231.55","1,223.01",539.12K,0.01%
12/8/2024,"1,230","1,223.64","1,231.46","1,221.16",551.15K,0.54%
9/8/2024,"1,224","1,208.32","1,225.02","1,208.32",586.76K,1.27%
8/8/2024,"1,208","1,215.88","1,219.97","1,202.58",758.83K,-0.62%
7/8/2024,"1,216","1,210.28","1,217.79","1,205.11",623.85K,0.46%
6/8/2024,"1,210","1,188.07","1,213.35","1,186.74",688.84K,1.87%
5/8/2024,"1,188","1,236.60","1,236.60","1,184.53",1.04M,-3.92%
2/8/2024,"1,237","1,226.96","1,236.60","1,209.77",696.66K,0.79%
1/8/2024,"1,227","1,251.51","1,257.85","1,222.51",897.26K,-1.96%
31/07/2024,"1,252","1,245.06","1,255.77","1,245.06",748.85K,0.52%
30/07/2024,"1,245","1,246.60","1,248.73","1,236.97",653.07K,-0.12%
29/07/2024,"1,247","1,242.11","1,249.68","1,242.11",496.87K,0.36%
26/07/2024,"1,242","1,233.19","1,242.11","1,233.19",458.79K,0.72%
25/07/2024,"1,233","1,238.47","1,238.47","1,226.20",484.41K,-0.43%
24/07/2024,"1,238","1,231.81","1,242.40","1,218.65",740.26K,0.54%
23/07/2024,"1,232","1,254.64","1,258.74","1,231.81",728.38K,-1.82%
22/07/2024,"1,255","1,264.78","1,267.43","1,245.02",923.63K,-0.80%
19/07/2024,"1,265","1,274.44","1,279.94","1,260.68",791.80K,-0.76%
18/07/2024,"1,274","1,268.66","1,274.67","1,256.21",739.04K,0.46%
17/07/2024,"1,269","1,281.18","1,290.76","1,256.42",1.23M,-0.98%
16/07/2024,"1,281","1,279.82","1,291.47","1,279.37",684.26K,0.11%
15/07/2024,"1,280","1,280.75","1,286.37","1,276.27",573.51K,-0.07%
12/7/2024,"1,281","1,283.80","1,288.67","1,277.16",606.31K,-0.24%
11/7/2024,"1,284","1,285.94","1,293.32","1,283.80",697.23K,-0.17%
10/7/2024,"1,286","1,293.71","1,297.96","1,285.94",751.00K,-0.60%
9/7/2024,"1,294","1,283.56","1,294.15","1,283.56",821.81K,0.79%
8/7/2024,"1,284","1,283.04","1,287.14","1,277.68",766.90K,0.04%
5/7/2024,"1,283","1,279.89","1,284.98","1,276.93",616.50K,0.25%
4/7/2024,"1,280","1,276.85","1,283.13","1,274.58",523.46K,0.24%
3/7/2024,"1,277","1,269.79","1,278.14","1,268.23",589.51K,0.56%
2/7/2024,"1,270","1,254.56","1,270.47","1,254.56",528.47K,1.21%
1/7/2024,"1,255","1,245.32","1,254.56","1,240.07",487.19K,0.74%
28/06/2024,"1,245","1,259.09","1,262.61","1,240.15",840.43K,-1.09%
27/06/2024,"1,259","1,261.24","1,262.49","1,255.12",596.99K,-0.17%
26/06/2024,"1,261","1,256.56","1,262.67","1,247.55",878.37K,0.37%
25/06/2024,"1,257","1,254.12","1,260.07","1,250.25",835.30K,0.19%
24/06/2024,"1,254","1,282.02","1,284.84","1,252.66",1.25M,-2.18%
21/06/2024,"1,282","1,282.30","1,288.06","1,279.44",834.75K,-0.02%
20/06/2024,"1,282","1,279.79","1,286.54","1,273.54",932.55K,0.20%
19/06/2024,"1,280","1,279.50","1,284.14","1,270.66",1.00M,0.02%
18/06/2024,"1,280","1,274.77","1,286.52","1,274.77",805.29K,0.37%
17/06/2024,"1,275","1,279.91","1,283.10","1,272.54",900.56K,-0.40%
14/06/2024,"1,280","1,301.51","1,305.02","1,279.91",1.11M,-1.66%
13/06/2024,"1,302","1,305.69","1,306.01","1,297.60",891.33K,0.10%
12/6/2024,"1,300","1,284.41","1,301.35","1,281.71",895.26K,1.23%
11/6/2024,"1,284","1,290.67","1,296.41","1,279.47",993.34K,-0.49%
10/6/2024,"1,291","1,287.58","1,297.39","1,287.44",858.65K,0.24%
7/6/2024,"1,288","1,283.56","1,293.03","1,283.13",698.28K,0.31%
6/6/2024,"1,284","1,288.79","1,292.02","1,278.40",893.07K,-0.06%
5/6/2024,"1,284","1,283.52","1,293.93","1,283.52",925.06K,0.06%
4/6/2024,"1,284","1,280.00","1,289.31","1,280.00",935.85K,0.28%
3/6/2024,"1,280","1,261.72","1,284.48","1,261.72",1.05M,1.45%
31/05/2024,"1,262","1,266.32","1,271.07","1,261.43",771.15K,-0.36%
30/05/2024,"1,266","1,272.64","1,272.64","1,251.80",1.05M,-0.50%
29/05/2024,"1,273","1,281.73","1,285.63","1,271.60",1.07M,-0.71%
28/05/2024,"1,282","1,267.68","1,281.73","1,267.68",868.58K,1.11%
27/05/2024,"1,268","1,263.46","1,267.68","1,257.27",726.70K,0.46%
24/05/2024,"1,262","1,281.03","1,285.07","1,250.28",1.37M,-1.49%
23/05/2024,"1,281","1,266.91","1,281.03","1,262.29",968.13K,1.11%
22/05/2024,"1,267","1,277.14","1,283.06","1,263.87",1.14M,-0.80%
21/05/2024,"1,277","1,277.58","1,281.29","1,267.29",972.16K,-0.03%
20/05/2024,"1,278","1,273.11","1,285.19","1,273.11",1.16M,0.35%
17/05/2024,"1,273","1,268.78","1,274.27","1,266.32",937.04K,0.34%
16/05/2024,"1,269","1,254.39","1,271.66","1,254.39",885.06K,1.15%
15/05/2024,"1,254","1,243.28","1,257.92","1,243.28",880.17K,0.89%
14/05/2024,"1,243","1,240.18","1,252.52","1,240.18",640.49K,0.25%
13/05/2024,"1,240","1,244.70","1,249.20","1,233.56",741.58K,-0.36%
10/5/2024,"1,245","1,248.64","1,252.50","1,237.46",669.11K,-0.32%
9/5/2024,"1,249","1,250.46","1,256.80","1,243.29",771.55K,-0.15%
8/5/2024,"1,250","1,248.63","1,251.62","1,234.76",981.80K,0.15%
7/5/2024,"1,249","1,241.58","1,250.63","1,240.09",707.90K,0.57%
6/5/2024,"1,242","1,221.03","1,241.58","1,221.03",864.63K,1.68%
3/5/2024,"1,221","1,216.36","1,225.75","1,216.36",643.43K,0.38%
2/5/2024,"1,216","1,212.13","1,216.36","1,206.28",570.36K,0.57%
26/04/2024,"1,210","1,204.97","1,216.60","1,198.73",620.88K,0.38%
25/04/2024,"1,205","1,205.61","1,208.41","1,200.21",569.65K,-0.05%
24/04/2024,"1,206","1,177.40","1,207.61","1,177.40",820.08K,2.40%
23/04/2024,"1,177","1,190.22","1,192.80","1,169.61",778.31K,-1.08%
22/04/2024,"1,190","1,174.85","1,193.88","1,174.85",708.58K,1.31%
19/04/2024,"1,175","1,193.01","1,193.01","1,165.99",1.07M,-1.52%
17/04/2024,"1,193","1,215.68","1,221.47","1,193.01",859.25K,-1.86%
16/04/2024,"1,216","1,216.61","1,222.45","1,191.73",1.36M,-0.08%
15/04/2024,"1,217","1,276.60","1,281.81","1,216.61",1.46M,-4.70%
12/4/2024,"1,277","1,258.20","1,278.39","1,258.20",944.45K,1.46%
11/4/2024,"1,258","1,258.56","1,262.03","1,248.11",686.82K,-0.03%
10/4/2024,"1,259","1,262.82","1,268.72","1,258.56",702.28K,-0.34%
9/4/2024,"1,263","1,252.40","1,262.82","1,247.70",717.43K,1.00%
8/4/2024,"1,250","1,255.11","1,258.40","1,246.87",876.04K,-0.38%
5/4/2024,"1,255","1,268.25","1,268.25","1,253.56",1.08M,-1.04%
4/4/2024,"1,268","1,271.47","1,277.62","1,265.12",980.91K,-0.25%
3/4/2024,"1,271","1,287.04","1,288.99","1,271.47",1.08M,-1.21%
2/4/2024,"1,287","1,281.52","1,287.04","1,268.48",1.09M,0.43%
1/4/2024,"1,282","1,284.09","1,286.80","1,274.09",971.21K,-0.20%
29/03/2024,"1,284","1,290.18","1,293.04","1,282.44",922.55K,-0.47%
28/03/2024,"1,290","1,283.09","1,293.90","1,283.09",1.01M,0.55%
27/03/2024,"1,283","1,282.21","1,286.72","1,276.95",919.28K,0.07%
26/03/2024,"1,282","1,267.86","1,282.50","1,264.42",941.70K,1.13%
25/03/2024,"1,268","1,281.80","1,286.84","1,264.51",1.24M,-1.09%
22/03/2024,"1,282","1,276.42","1,291.27","1,276.38",1.38M,0.42%
21/03/2024,"1,276","1,260.08","1,276.42","1,260.08",1.25M,1.30%
20/03/2024,"1,260","1,242.46","1,261.55","1,235.46",915.57K,1.42%
19/03/2024,"1,242","1,246.54","1,249.75","1,238.92",914.65K,-0.09%
18/03/2024,"1,244","1,263.78","1,269.90","1,221.67",1.71M,-1.60%
15/03/2024,"1,264","1,264.26","1,271.63","1,252.36",1.07M,-0.04%
14/03/2024,"1,264","1,270.51","1,276.41","1,258.67",1.06M,-0.49%
13/03/2024,"1,271","1,245.00","1,270.51","1,245.00",982.23K,2.05%
12/3/2024,"1,245","1,235.49","1,248.33","1,233.14",836.22K,0.77%
11/3/2024,"1,235","1,247.35","1,254.01","1,233.49",975.99K,-0.95%
8/3/2024,"1,247","1,268.46","1,274.30","1,247.35",1.35M,-1.66%
7/3/2024,"1,268","1,262.73","1,269.88","1,260.24",1.02M,0.45%
6/3/2024,"1,263","1,269.98","1,277.51","1,256.30",1.06M,-0.57%
5/3/2024,"1,270","1,261.41","1,269.98","1,257.81",1.01M,0.68%
4/3/2024,"1,261","1,258.28","1,268.25","1,256.54",1.18M,0.25%
1/3/2024,"1,258","1,256.72","1,258.76","1,247.87",961.93K,0.44%
29/02/2024,"1,253","1,254.55","1,264.39","1,247.70",1.09M,-0.15%
28/02/2024,"1,255","1,237.46","1,254.55","1,236.32",970.76K,1.38%
27/02/2024,"1,237","1,224.17","1,237.60","1,224.17",986.85K,1.09%
26/02/2024,"1,224","1,212.00","1,225.21","1,210.52",889.75K,1.00%
23/02/2024,"1,212","1,227.31","1,240.81","1,211.55",1.39M,-1.25%
22/02/2024,"1,227","1,230.04","1,232.09","1,226.15",840.41K,-0.22%
21/02/2024,"1,230","1,230.06","1,234.22","1,222.92",988.85K,0.00%
20/02/2024,"1,230","1,224.97","1,230.47","1,222.66",939.95K,0.42%
19/02/2024,"1,225","1,209.70","1,225.48","1,209.70",1.05M,1.26%
16/02/2024,"1,210","1,202.50","1,210.25","1,202.50",822.64K,0.60%
15/02/2024,"1,203","1,203.08","1,207.56","1,198.81",868.72K,0.33%
7/2/2024,"1,199","1,188.48","1,199.52","1,188.48",685.66K,0.85%
6/2/2024,"1,188","1,186.06","1,190.92","1,185.68",619.77K,0.20%
5/2/2024,"1,186","1,172.55","1,188.45","1,172.55",874.80K,1.15%
2/2/2024,"1,173","1,173.02","1,178.27","1,169.70",914.67K,-0.04%
1/2/2024,"1,173","1,164.31","1,174.50","1,162.45",670.25K,0.75%
31/01/2024,"1,164","1,179.65","1,182.53","1,163.13",1.12M,-1.30%
30/01/2024,"1,180","1,175.69","1,179.92","1,174.13",620.15K,0.34%
29/01/2024,"1,176","1,175.67","1,180.46","1,174.88",666.53K,0.00%
26/01/2024,"1,176","1,170.37","1,176.76","1,170.37",575.22K,0.45%
25/01/2024,"1,170","1,172.97","1,173.83","1,168.50",540.54K,-0.22%
24/01/2024,"1,173","1,177.50","1,180.30","1,172.00",733.19K,-0.38%
23/01/2024,"1,178","1,182.86","1,184.74","1,173.78",683.71K,-0.45%
22/01/2024,"1,183","1,181.50","1,186.96","1,175.54",889.76K,0.12%
19/01/2024,"1,182","1,171.50","1,181.50","1,171.47",662.89K,1.06%
18/01/2024,"1,169","1,162.53","1,169.73","1,162.53",596.22K,0.56%
17/01/2024,"1,163","1,161.95","1,168.46","1,160.45",769.80K,-0.05%
16/01/2024,"1,163","1,154.12","1,163.12","1,147.71",611.40K,0.78%
15/01/2024,"1,154","1,154.70","1,163.75","1,154.12",617.15K,-0.05%
12/1/2024,"1,155","1,162.22","1,162.22","1,146.75",1.09M,-0.65%
11/1/2024,"1,162","1,161.54","1,169.10","1,157.43",860.49K,0.06%
10/1/2024,"1,162","1,158.59","1,166.10","1,155.94",992.76K,0.25%
9/1/2024,"1,159","1,160.19","1,162.83","1,155.46",870.51K,-0.14%
8/1/2024,"1,160","1,154.68","1,162.56","1,154.68",905.41K,0.48%
5/1/2024,"1,155","1,150.72","1,155.84","1,149.08",803.27K,0.34%
4/1/2024,"1,151","1,145.49","1,160.08","1,144.32",1.18M,0.57%
3/1/2024,"1,144","1,131.72","1,144.17","1,128.32",719.93K,1.10%
2/1/2024,"1,132","1,129.93","1,139.71","1,128.69",842.26K,0.16%
29/12/2023,"1,130","1,128.93","1,135.05","1,128.93",710.85K,0.09%
28/12/2023,"1,129","1,121.99","1,130.58","1,120.50",716.93K,0.62%
27/12/2023,"1,122","1,122.25","1,126.47","1,121.99",776.80K,-0.02%
26/12/2023,"1,122","1,117.66","1,123.11","1,117.66",644.74K,0.41%
25/12/2023,"1,118","1,103.06","1,118.31","1,103.06",658.54K,1.32%
22/12/2023,"1,103","1,102.43","1,104.65","1,099.32",558.03K,0.06%
21/12/2023,"1,102","1,100.76","1,102.43","1,094.47",521.00K,0.15%
20/12/2023,"1,101","1,096.30","1,102.27","1,093.38",598.21K,0.41%
19/12/2023,"1,096","1,091.88","1,096.30","1,082.29",649.91K,0.40%
18/12/2023,"1,092","1,102.30","1,103.74","1,091.45",713.16K,-0.95%
15/12/2023,"1,102","1,110.13","1,112.79","1,102.30",749.83K,-0.71%
14/12/2023,"1,110","1,114.20","1,120.36","1,107.86",681.02K,-0.37%
13/12/2023,"1,114","1,127.63","1,131.21","1,112.08",844.04K,-1.19%
12/12/2023,"1,128","1,125.50","1,129.77","1,123.35",645.62K,0.19%
11/12/2023,"1,126","1,124.44","1,129.15","1,120.32",700.59K,0.09%
8/12/2023,"1,124","1,121.49","1,127.46","1,119.43",819.10K,0.26%
7/12/2023,"1,121","1,126.43","1,129.83","1,109.51",1.33M,-0.44%
6/12/2023,"1,126","1,115.97","1,126.43","1,115.97",853.96K,0.94%
5/12/2023,"1,116","1,120.49","1,124.11","1,113.55",824.66K,-0.40%
4/12/2023,"1,120","1,102.16","1,123.96","1,102.16",1.12M,1.66%
1/12/2023,"1,102","1,094.13","1,102.20","1,090.08",603.59K,0.73%
30/11/2023,"1,094","1,101.75","1,107.45","1,094.13",723.48K,-0.79%
29/11/2023,"1,103","1,095.43","1,105.28","1,095.43",614.96K,0.67%
28/11/2023,"1,095","1,088.06","1,095.43","1,076.45",681.89K,0.68%
27/11/2023,"1,088","1,095.61","1,096.84","1,085.69",595.02K,-0.69%
24/11/2023,"1,096","1,088.49","1,095.61","1,073.31",958.34K,0.65%
23/11/2023,"1,088","1,113.82","1,118.54","1,088.49",1.03M,-2.27%
22/11/2023,"1,114","1,110.46","1,115.47","1,103.26",946.28K,0.30%
21/11/2023,"1,110","1,103.66","1,112.77","1,103.66",712.61K,0.62%
20/11/2023,"1,104","1,101.19","1,111.26","1,085.32",841.47K,0.22%
17/11/2023,"1,101","1,125.53","1,129.84","1,096.16",1.26M,-2.16%
16/11/2023,"1,126","1,122.50","1,125.53","1,114.97",687.40K,0.27%
15/11/2023,"1,123","1,109.73","1,132.75","1,109.73",937.96K,1.15%
14/11/2023,"1,110","1,100.07","1,115.60","1,100.07",822.20K,0.88%
13/11/2023,"1,100","1,103.66","1,107.91","1,093.19",789.44K,-0.15%
10/11/2023,"1,102","1,113.89","1,116.02","1,101.23",1.03M,-1.10%
9/11/2023,"1,114","1,113.43","1,124.78","1,112.13",1.05M,0.04%
8/11/2023,"1,113","1,080.29","1,113.43","1,075.80",952.58K,3.07%
7/11/2023,"1,080","1,089.66","1,089.89","1,079.42",634.51K,-0.86%
6/11/2023,"1,090","1,076.78","1,089.66","1,076.78",692.79K,1.20%
3/11/2023,"1,077","1,075.47","1,082.23","1,071.11",756.48K,0.12%
2/11/2023,"1,075","1,039.66","1,075.47","1,039.66",772.12K,3.44%
1/11/2023,"1,040","1,028.19","1,039.66","1,020.01",679.89K,1.12%
31/10/2023,"1,028","1,042.40","1,046.17","1,025.03",755.54K,-1.36%
30/10/2023,"1,042","1,054.03","1,060.39","1,042.40",533.36K,-1.72%
27/10/2023,"1,061","1,055.45","1,061.87","1,037.46",692.23K,0.49%
26/10/2023,"1,055","1,101.66","1,101.66","1,049.71",1.18M,-4.19%
25/10/2023,"1,102","1,105.90","1,111.39","1,100.64",539.26K,-0.38%
24/10/2023,"1,106","1,093.53","1,107.30","1,088.17",509.04K,1.13%
23/10/2023,"1,094","1,108.03","1,108.03","1,086.54",563.10K,-1.31%
20/10/2023,"1,108","1,087.85","1,108.16","1,073.73",658.19K,1.86%
19/10/2023,"1,088","1,103.40","1,104.03","1,087.85",649.23K,-1.41%
18/10/2023,"1,103","1,121.65","1,125.27","1,088.87",1.04M,-1.63%
17/10/2023,"1,122","1,145.34","1,147.89","1,121.65",610.50K,-1.73%
16/10/2023,"1,141","1,154.73","1,157.46","1,140.64",676.19K,-1.15%
13/10/2023,"1,155","1,151.61","1,155.10","1,138.99",621.42K,0.27%
12/10/2023,"1,152","1,150.81","1,156.73","1,148.11",647.18K,0.07%
11/10/2023,"1,151","1,143.69","1,150.81","1,138.22",543.05K,0.62%
10/10/2023,"1,144","1,137.36","1,150.34","1,137.36",671.76K,0.56%
9/10/2023,"1,137","1,128.54","1,137.36","1,127.03",602.62K,0.78%
6/10/2023,"1,129","1,113.89","1,129.13","1,107.40",621.62K,1.32%
5/10/2023,"1,114","1,128.67","1,133.12","1,113.89",609.01K,-1.31%
4/10/2023,"1,129","1,118.10","1,133.79","1,106.40",682.49K,0.95%
3/10/2023,"1,118","1,155.25","1,155.25","1,117.28",991.88K,-3.22%
2/10/2023,"1,155","1,154.15","1,161.48","1,149.63",518.24K,0.10%
29/09/2023,"1,154","1,152.43","1,163.88","1,152.43",574.81K,0.15%
28/09/2023,"1,152","1,153.85","1,155.39","1,136.99",691.11K,-0.12%
27/09/2023,"1,154","1,137.96","1,153.85","1,126.36",860.42K,1.40%
26/09/2023,"1,138","1,153.20","1,163.52","1,137.96",1.05M,-1.32%
25/09/2023,"1,153","1,193.05","1,195.62","1,153.20",1.09M,-3.34%
22/09/2023,"1,193","1,212.74","1,212.74","1,174.57",1.39M,-1.62%
21/09/2023,"1,213","1,226.11","1,227.88","1,211.65",963.68K,-1.09%
20/09/2023,"1,226","1,211.50","1,226.11","1,209.46",878.03K,1.21%
19/09/2023,"1,212","1,211.81","1,219.57","1,199.85",1.00M,-0.03%
18/09/2023,"1,212","1,227.36","1,227.36","1,203.88",845.00K,-1.27%
15/09/2023,"1,227","1,223.81","1,233.87","1,220.27",917.36K,0.29%
14/09/2023,"1,224","1,238.39","1,244.21","1,223.03",1.23M,-1.18%
13/09/2023,"1,238","1,245.44","1,250.61","1,232.84",1.26M,-0.57%
12/9/2023,"1,245","1,223.63","1,245.44","1,220.85",967.87K,1.78%
11/9/2023,"1,224","1,241.48","1,251.37","1,223.33",1.39M,-1.44%
8/9/2023,"1,241","1,243.14","1,248.10","1,240.15",1.10M,-0.13%
7/9/2023,"1,243","1,245.50","1,255.11","1,240.82",1.13M,-0.19%
6/9/2023,"1,246","1,234.98","1,245.50","1,229.89",1.13M,0.85%
5/9/2023,"1,235","1,224.05","1,236.21","1,224.05",1.09M,0.89%
31/08/2023,"1,224","1,213.16","1,224.84","1,213.16",945.48K,0.90%
30/08/2023,"1,213","1,206.10","1,213.52","1,203.51",911.99K,0.72%
29/08/2023,"1,204","1,201.72","1,208.78","1,197.57",990.94K,0.23%
28/08/2023,"1,202","1,183.37","1,202.02","1,183.37",882.85K,1.55%
25/08/2023,"1,183","1,189.39","1,192.59","1,181.60",893.34K,-0.51%
24/08/2023,"1,189","1,172.56","1,189.99","1,171.33",851.54K,1.44%
23/08/2023,"1,173","1,180.49","1,193.79","1,168.89",747.18K,-0.67%
22/08/2023,"1,180","1,179.76","1,184.43","1,149.13",1.06M,0.06%
21/08/2023,"1,180","1,177.99","1,188.16","1,164.63",1.08M,0.15%
18/08/2023,"1,178","1,233.48","1,233.48","1,177.74",1.70M,-4.50%
17/08/2023,"1,233","1,242.58","1,243.98","1,233.48",1.11M,-0.79%
