Ngày,Lần cuối,Mở,Cao,Thấp,KL,% Thay đổi
23/03/2020,"2,598","2,736.20","2,736.20","2,598.40",196.46K,-6.71%
20/03/2020,"2,785","2,834.60","2,834.60","2,755.90",65.05K,-1.74%
19/03/2020,"2,835","2,893.60","2,893.60","2,755.90",184.38K,-2.04%
18/03/2020,"2,894","2,795.20","2,903.50","2,755.90",197.14K,2.80%
17/03/2020,"2,815","2,755.90","2,814.90","2,696.80",87.10K,0.35%
16/03/2020,"2,805","2,913.30","2,913.30","2,805.10",123.53K,-0.69%
13/03/2020,"2,825","2,736.20","2,854.30","2,618.10",245.20K,0.35%
12/3/2020,"2,815","2,952.70","2,952.70","2,814.90",263.56K,-6.84%
11/3/2020,"3,022","3,149.50","3,149.50","2,913.30",270.33K,-3.15%
10/3/2020,"3,120","2,952.70","3,149.50","2,952.70",121.99K,0.95%
9/3/2020,"3,091","3,218.40","3,218.40","3,090.50",293.60K,-6.83%
6/3/2020,"3,317","3,326.70","3,326.70","3,257.80",69.92K,-0.29%
5/3/2020,"3,327","3,346.40","3,385.80","3,326.70",192.62K,-0.59%
4/3/2020,"3,346","3,277.50","3,346.40","3,248.00",97.05K,2.10%
3/3/2020,"3,278","3,307.00","3,307.00","3,208.60",74.16K,0.91%
2/3/2020,"3,248","3,149.50","3,287.30","3,149.50",82.84K,1.54%
28/02/2020,"3,199","3,248.00","3,248.00","3,169.20",97.71K,-1.81%
27/02/2020,"3,258","3,248.00","3,307.00","3,218.40",53.15K,0.30%
26/02/2020,"3,248","3,267.70","3,267.70","3,248.00",50.23K,-0.60%
25/02/2020,"3,268","3,228.30","3,267.70","3,198.80",138.40K,0.30%
24/02/2020,"3,258","3,297.20","3,297.20","3,248.00",132.40K,-2.93%
21/02/2020,"3,356","3,297.20","3,435.00","3,297.20",115.61K,-2.29%
20/02/2020,"3,435","3,287.30","3,444.80","3,248.00",427.29K,5.44%
19/02/2020,"3,258","3,287.30","3,287.30","3,228.30",95.96K,0.30%
18/02/2020,"3,248","3,297.20","3,297.20","3,228.30",97.05K,-1.20%
17/02/2020,"3,287","3,326.70","3,326.70","3,228.30",92.08K,1.52%
14/02/2020,"3,238","3,248.00","3,248.00","3,208.60",43.43K,-0.30%
13/02/2020,"3,248","3,248.00","3,257.80","3,218.40",55.94K,-0.30%
12/2/2020,"3,258","3,257.80","3,277.50","3,228.30",79.66K,0.00%
11/2/2020,"3,258","3,228.30","3,297.20","3,228.30",20.54K,-1.19%
10/2/2020,"3,297","3,129.90","3,326.70","3,129.90",112.12K,-1.47%
7/2/2020,"3,346","3,316.90","3,346.40","3,248.00",113.10K,0.89%
6/2/2020,"3,317","3,346.40","3,346.40","3,267.70",89.70K,0.00%
5/2/2020,"3,317","3,316.90","3,326.70","3,297.20",73.71K,0.60%
4/2/2020,"3,297","3,248.00","3,297.20","3,228.30",55.61K,1.51%
3/2/2020,"3,248","3,346.40","3,346.40","3,120.00",183.80K,-2.94%
31/01/2020,"3,346","3,356.20","3,356.20","3,297.20",121.42K,-0.29%
30/01/2020,"3,356","3,336.50","3,523.60","3,326.70",44.64K,-5.28%
22/01/2020,"3,543","3,346.40","3,543.20","3,307.00",130.68K,5.88%
21/01/2020,"3,346","3,375.90","3,375.90","3,297.20",101.29K,-0.29%
20/01/2020,"3,356","3,366.10","3,366.10","3,336.50",23.57K,0.00%
17/01/2020,"3,356","3,356.20","3,385.80","3,346.40",17.98K,0.00%
16/01/2020,"3,356","3,356.20","3,356.20","3,307.00",35.03K,0.29%
15/01/2020,"3,346","3,385.80","3,385.80","3,297.20",13.65K,0.30%
14/01/2020,"3,337","3,198.80","3,336.50","3,198.80",132.31K,4.30%
13/01/2020,"3,199","3,444.80","3,444.80","3,198.80",94.54K,-5.80%
10/1/2020,"3,396","3,435.00","3,435.00","3,375.90",28.13K,0.29%
9/1/2020,"3,386","3,385.80","3,395.60","3,346.40",28.17K,0.59%
8/1/2020,"3,366","3,405.40","3,425.10","3,356.20",95.19K,-1.44%
7/1/2020,"3,415","3,385.80","3,425.10","3,366.10",50.78K,-0.29%
6/1/2020,"3,425","3,523.60","3,523.60","3,405.40",135.44K,-2.80%
3/1/2020,"3,524","3,454.70","3,553.10","3,454.70",100.45K,1.99%
2/1/2020,"3,455","3,444.80","3,494.00","3,346.40",129.65K,-2.23%
31/12/2019,"3,533","3,375.90","3,533.40","3,277.50",98.02K,6.85%
30/12/2019,"3,307","3,385.80","3,385.80","3,287.30",141.10K,-1.47%
27/12/2019,"3,356","3,366.10","3,375.90","3,346.40",84.35K,-0.29%
26/12/2019,"3,366","3,375.90","3,395.60","3,346.40",63.09K,-0.29%
25/12/2019,"3,376","3,395.60","3,395.60","3,356.20",63.73K,0.59%
24/12/2019,"3,356","3,346.40","3,375.90","3,346.40",25.01K,0.29%
23/12/2019,"3,346","3,425.10","3,425.10","3,326.70",76.99K,-0.87%
20/12/2019,"3,376","3,405.40","3,405.40","3,346.40",210.22K,-1.15%
19/12/2019,"3,415","3,346.40","3,425.10","3,346.40",43.90K,2.06%
18/12/2019,"3,346","3,484.20","3,484.20","3,346.40",149.83K,0.00%
17/12/2019,"3,346","3,326.70","3,543.20","3,326.70",567.49K,0.59%
16/12/2019,"3,327","3,346.40","3,356.20","3,316.90",105.53K,-0.59%
13/12/2019,"3,346","3,366.10","3,375.90","3,307.00",193.77K,-0.59%
12/12/2019,"3,366","3,425.10","3,425.10","3,307.00",363.63K,-1.72%
11/12/2019,"3,425","3,444.80","3,444.80","3,405.40",65.73K,-0.57%
10/12/2019,"3,445","3,523.60","3,543.20","3,395.60",129.56K,-2.24%
9/12/2019,"3,524","3,513.70","3,523.60","3,503.90",84.39K,0.28%
6/12/2019,"3,514","3,523.60","3,523.60","3,484.20",77.88K,-0.28%
5/12/2019,"3,524","3,543.20","3,543.20","3,444.80",130.39K,0.85%
4/12/2019,"3,494","3,543.20","3,572.80","3,484.20",212.76K,-2.47%
3/12/2019,"3,583","3,592.50","3,641.70","3,464.50",240.21K,-1.62%
2/12/2019,"3,642","3,700.70","3,740.10","3,641.70",133.34K,-1.59%
29/11/2019,"3,701","3,720.40","3,809.00","3,700.70",112.95K,-0.53%
28/11/2019,"3,720","3,779.50","3,779.50","3,681.00",240.62K,-1.56%
27/11/2019,"3,780","3,887.70","3,887.70","3,779.50",297.75K,-3.76%
26/11/2019,"3,927","3,809.00","4,055.00","3,789.30",249.19K,2.31%
25/11/2019,"3,839","3,936.90","3,936.90","3,838.50",234.89K,-2.50%
22/11/2019,"3,937","4,005.80","4,055.00","3,838.50",225.05K,-2.44%
21/11/2019,"4,035","4,055.00","4,055.00","4,025.50",8.50K,-0.48%
20/11/2019,"4,055","4,035.40","4,055.00","4,015.70",45.82K,0.49%
19/11/2019,"4,035","4,025.50","4,035.40","4,005.80",31.96K,0.25%
18/11/2019,"4,026","4,015.70","4,084.60","4,005.80",23.10K,0.24%
15/11/2019,"4,016","4,064.90","4,064.90","4,015.70",121.14K,-1.21%
14/11/2019,"4,065","4,035.40","4,074.70","4,035.40",29.72K,0.49%
13/11/2019,"4,045","4,114.10","4,114.10","4,045.20",68.60K,-1.20%
12/11/2019,"4,094","4,005.80","4,094.40","4,005.80",37.29K,0.24%
11/11/2019,"4,085","4,074.70","4,094.40","4,064.90",43.91K,0.48%
8/11/2019,"4,065","4,133.80","4,133.80","4,064.90",54.60K,0.00%
7/11/2019,"4,065","4,133.80","4,133.80","4,064.90",54.68K,-1.67%
6/11/2019,"4,134","4,133.80","4,133.80","4,114.10",73.72K,0.00%
5/11/2019,"4,134","4,153.50","4,153.50","4,133.80",48.58K,-0.47%
4/11/2019,"4,154","4,143.60","4,163.30","4,133.80",285.18K,0.24%
1/11/2019,"4,144","4,143.60","4,183.00","4,133.80",66.90K,0.00%
31/10/2019,"4,144","4,153.50","4,173.10","4,143.60",65.33K,-0.24%
30/10/2019,"4,154","4,212.50","4,212.50","4,133.80",127.44K,-0.24%
29/10/2019,"4,163","4,232.20","4,232.20","4,163.30",71.34K,-1.63%
28/10/2019,"4,232","4,271.60","4,271.60","4,192.80",57.25K,-0.92%
25/10/2019,"4,272","4,163.30","4,281.40","4,163.30",402.21K,2.60%
24/10/2019,"4,163","4,202.70","4,212.50","4,133.80",41.07K,0.00%
23/10/2019,"4,163","4,163.30","4,163.30","4,133.80",399.78K,0.00%
22/10/2019,"4,163","4,143.60","4,183.00","4,123.90",102.44K,0.48%
21/10/2019,"4,144","4,222.40","4,222.40","4,143.60",63.14K,-1.87%
18/10/2019,"4,222","4,242.00","4,242.00","4,163.30",78.70K,0.94%
17/10/2019,"4,183","3,986.10","4,212.50","3,986.10",132.26K,-0.70%
16/10/2019,"4,213","4,271.60","4,271.60","4,192.80",116.89K,0.23%
15/10/2019,"4,203","4,202.70","4,271.60","4,192.80",87.61K,0.00%
14/10/2019,"4,203","4,232.20","4,271.60","4,202.70",119.72K,-0.47%
11/10/2019,"4,222","4,222.40","4,261.70","4,183.00",117.48K,-0.92%
10/10/2019,"4,262","4,232.20","4,271.60","4,232.20",90.37K,-0.46%
9/10/2019,"4,281","4,281.40","4,330.60","4,242.00",42.82K,0.00%
8/10/2019,"4,281","4,320.80","4,350.30","4,281.40",76.89K,-0.91%
7/10/2019,"4,321","4,429.00","4,429.00","4,310.90",100.24K,0.23%
4/10/2019,"4,311","4,330.60","4,429.00","4,310.90",100.78K,-0.23%
3/10/2019,"4,321","4,330.60","4,330.60","4,281.40",119.60K,-0.90%
2/10/2019,"4,360","4,547.20","4,547.20","4,350.30",57.48K,-1.55%
1/10/2019,"4,429","4,478.30","4,488.10","4,340.50",135.03K,-1.10%
30/09/2019,"4,478","4,399.50","4,478.30","4,330.60",153.35K,2.71%
27/09/2019,"4,360","4,281.40","4,399.50","4,281.40",264.78K,0.23%
26/09/2019,"4,350","4,143.60","4,350.30","4,143.60",282.27K,4.99%
25/09/2019,"4,144","4,153.50","4,222.40","4,143.60",201.75K,-0.94%
24/09/2019,"4,183","4,212.50","4,330.60","4,183.00",441.57K,-0.70%
23/09/2019,"4,213","4,281.40","4,370.00","4,212.50",364.73K,-4.68%
20/09/2019,"4,419","4,527.50","4,566.80","4,409.40",568.08K,-2.18%
19/09/2019,"4,518","4,458.60","4,517.60","4,399.50",253.80K,1.32%
18/09/2019,"4,459","4,527.50","4,527.50","4,429.00",312.00K,-1.52%
17/09/2019,"4,528","4,616.10","4,645.60","4,527.50",326.73K,-1.92%
16/09/2019,"4,616","4,655.40","4,724.30","4,586.50",296.49K,-2.90%
13/09/2019,"4,754","4,724.30","4,773.50","4,625.90",371.37K,1.05%
12/9/2019,"4,705","4,704.60","4,773.50","4,704.60",135.01K,0.00%
11/9/2019,"4,705","4,822.70","4,822.70","4,704.60",388.02K,-2.45%
10/9/2019,"4,823","4,822.70","4,862.10","4,773.50",408.41K,0.00%
9/9/2019,"4,823","4,872.00","4,872.00","4,734.20",273.08K,0.00%
6/9/2019,"4,823","4,862.10","4,881.80","4,724.30",203.00K,-0.20%
5/9/2019,"4,833","4,950.70","4,950.70","4,812.90",240.93K,-0.41%
4/9/2019,"4,852","4,675.10","4,862.10","4,566.80",377.70K,2.92%
3/9/2019,"4,715","4,921.20","4,921.20","4,704.60",700.61K,-4.20%
30/08/2019,"4,921","4,881.80","4,970.40","4,881.80",829.25K,0.81%
29/08/2019,"4,882","5,108.20","5,108.20","4,881.80",575.34K,-4.43%
28/08/2019,"5,108","5,108.20","5,305.00","5,029.40",2.34M,0.78%
27/08/2019,"5,069","4,921.20","5,118.00","4,921.20",960.56K,3.00%
26/08/2019,"4,921","4,724.30","5,019.60","4,645.60",1.22M,4.17%
23/08/2019,"4,724","4,753.80","4,822.70","4,675.10",442.27K,-0.62%
22/08/2019,"4,754","4,694.80","4,921.20","4,694.80",978.86K,-1.03%
21/08/2019,"4,803","4,872.00","4,872.00","4,724.30",561.70K,0.00%
20/08/2019,"4,803","4,625.90","4,921.20","4,625.90",1.35M,3.83%
19/08/2019,"4,626","4,330.60","4,625.90","4,301.10",913.38K,6.82%
16/08/2019,"4,331","4,232.20","4,379.80","4,192.80",293.80K,2.33%
15/08/2019,"4,232","4,281.40","4,281.40","4,183.00",134.04K,-0.46%
14/08/2019,"4,252","4,094.40","4,301.10","4,094.40",790.25K,4.10%
13/08/2019,"4,085","4,094.40","4,114.10","4,045.20",63.60K,-0.24%
12/8/2019,"4,094","4,133.80","4,133.80","4,084.60",28.89K,-0.72%
9/8/2019,"4,124","4,114.10","4,123.90","4,084.60",141.05K,0.00%
8/8/2019,"4,124","4,133.80","4,133.80","4,114.10",112.47K,-0.24%
7/8/2019,"4,134","4,084.60","4,281.40","4,074.70",570.43K,2.44%
6/8/2019,"4,035","4,123.90","4,123.90","3,946.80",346.39K,-2.15%
5/8/2019,"4,124","4,045.20","4,123.90","4,045.20",89.16K,1.21%
2/8/2019,"4,075","4,133.80","4,183.00","4,055.00",294.46K,-2.59%
1/8/2019,"4,183","4,133.80","4,202.70","4,035.40",177.45K,0.47%
31/07/2019,"4,163","4,133.80","4,163.30","3,946.80",384.44K,1.68%
30/07/2019,"4,094","4,183.00","4,183.00","4,035.40",161.01K,-2.12%
29/07/2019,"4,183","4,320.80","4,320.80","4,133.80",124.09K,-1.85%
26/07/2019,"4,262","4,281.40","4,281.40","4,183.00",168.85K,-0.69%
25/07/2019,"4,291","4,153.50","4,330.60","4,153.50",626.79K,1.16%
24/07/2019,"4,242","4,222.40","4,291.30","4,163.30",444.98K,0.94%
23/07/2019,"4,203","4,123.90","4,251.90","4,084.60",414.27K,2.65%
22/07/2019,"4,094","4,084.60","4,114.10","4,064.90",125.15K,0.24%
19/07/2019,"4,085","3,936.90","4,104.30","3,936.90",189.45K,1.72%
18/07/2019,"4,016","4,104.30","4,104.30","3,936.90",292.52K,-0.97%
17/07/2019,"4,055","4,055.00","4,133.80","4,035.40",348.40K,-1.91%
16/07/2019,"4,134","4,232.20","4,320.80","4,084.60",245.58K,-2.33%
15/07/2019,"4,232","4,242.00","4,419.20","4,202.70",476.72K,0.47%
12/7/2019,"4,213","4,074.70","4,320.80","4,074.70",713.97K,3.88%
11/7/2019,"4,055","4,025.50","4,055.00","3,936.90",301.81K,0.73%
10/7/2019,"4,026","4,074.70","4,104.30","4,015.70",603.02K,-1.21%
9/7/2019,"4,075","4,045.20","4,133.80","4,045.20",438.77K,0.73%
8/7/2019,"4,045","4,045.20","4,104.30","4,035.40",193.32K,0.00%
5/7/2019,"4,045","4,035.40","4,094.40","4,025.50",148.99K,0.24%
4/7/2019,"4,035","3,986.10","4,133.80","3,907.40",862.09K,2.50%
3/7/2019,"3,937","3,976.30","3,976.30","3,936.90",151.63K,-0.99%
2/7/2019,"3,976","3,936.90","4,035.40","3,936.90",234.96K,1.00%
1/7/2019,"3,937","3,828.70","3,956.60","3,828.70",225.13K,2.83%
28/06/2019,"3,829","3,818.80","3,828.70","3,740.10",56.47K,0.26%
27/06/2019,"3,819","3,828.70","3,828.70","3,749.90",93.79K,0.78%
26/06/2019,"3,789","3,730.20","3,818.80","3,730.20",26.96K,1.58%
25/06/2019,"3,730","3,828.70","3,828.70","3,730.20",66.41K,-0.26%
24/06/2019,"3,740","3,887.70","3,887.70","3,740.10",155.69K,-4.04%
21/06/2019,"3,898","3,877.90","3,897.60","3,838.50",249.35K,0.51%
20/06/2019,"3,878","3,848.40","3,917.20","3,799.10",95.89K,1.03%
19/06/2019,"3,839","3,838.50","3,868.00","3,759.80",173.87K,0.52%
18/06/2019,"3,819","3,789.30","3,887.70","3,700.70",198.85K,1.57%
17/06/2019,"3,760","3,759.80","3,779.50","3,710.60",101.74K,0.00%
14/06/2019,"3,760","3,740.10","3,877.90","3,740.10",171.49K,0.79%
13/06/2019,"3,730","3,887.70","3,887.70","3,700.70",104.85K,-2.57%
12/6/2019,"3,829","3,582.60","3,828.70","3,582.60",319.01K,6.87%
11/6/2019,"3,583","3,543.20","3,582.60","3,523.60",52.19K,1.11%
10/6/2019,"3,543","3,553.10","3,572.80","3,543.20",45.30K,-0.28%
7/6/2019,"3,553","3,533.40","3,553.10","3,533.40",24.64K,0.56%
6/6/2019,"3,533","3,484.20","3,543.20","3,484.20",36.41K,0.00%
5/6/2019,"3,533","3,474.30","3,572.80","3,474.30",60.04K,1.41%
4/6/2019,"3,484","3,494.00","3,543.20","3,484.20",115.12K,-0.84%
3/6/2019,"3,514","3,543.20","3,543.20","3,494.00",44.12K,-0.56%
31/05/2019,"3,533","3,543.20","3,572.80","3,533.40",33.18K,0.00%
30/05/2019,"3,533","3,572.80","3,572.80","3,533.40",68.70K,-0.83%
29/05/2019,"3,563","3,641.70","3,641.70","3,562.90",94.54K,-0.55%
28/05/2019,"3,583","3,612.10","3,641.70","3,582.60",36.32K,-0.28%
27/05/2019,"3,593","3,641.70","3,671.20","3,553.10",44.06K,-0.81%
24/05/2019,"3,622","3,592.50","3,651.50","3,592.50",107.46K,-1.34%
23/05/2019,"3,671","3,622.00","3,671.20","3,622.00",111.91K,0.54%
22/05/2019,"3,652","3,710.60","3,720.40","3,592.50",48.16K,0.00%
21/05/2019,"3,652","3,720.40","3,740.10","3,612.10",94.01K,-1.85%
20/05/2019,"3,720","3,572.80","3,789.30","3,572.80",173.16K,4.13%
17/05/2019,"3,573","3,612.10","3,612.10","3,553.10",69.49K,-1.09%
16/05/2019,"3,612","3,641.70","3,641.70","3,612.10",41.02K,-0.81%
15/05/2019,"3,642","3,641.70","3,641.70","3,572.80",108.45K,0.00%
14/05/2019,"3,642","3,602.30","3,641.70","3,523.60",141.24K,1.09%
13/05/2019,"3,602","3,641.70","3,641.70","3,562.90",71.72K,-0.81%
10/5/2019,"3,632","3,503.90","3,631.80","3,464.50",87.74K,3.65%
9/5/2019,"3,504","3,720.40","3,720.40","3,503.90",129.27K,-3.00%
8/5/2019,"3,612","3,553.10","3,641.70","3,553.10",145.61K,1.66%
7/5/2019,"3,553","3,661.30","3,671.20","3,553.10",166.03K,-2.17%
6/5/2019,"3,632","3,730.20","3,730.20","3,622.00",185.38K,-2.64%
3/5/2019,"3,730","3,740.10","3,740.10","3,661.30",84.66K,-0.26%
2/5/2019,"3,740","3,838.50","3,838.50","3,671.20",242.74K,-2.56%
26/04/2019,"3,839","3,838.50","3,917.20","3,838.50",116.30K,-1.02%
25/04/2019,"3,878","3,838.50","3,976.30","3,838.50",56.22K,-0.51%
24/04/2019,"3,898","3,976.30","3,976.30","3,887.70",153.98K,-0.50%
23/04/2019,"3,917","3,877.90","4,035.40","3,877.90",86.28K,0.00%
22/04/2019,"3,917","4,015.70","4,015.70","3,917.20",80.91K,-2.45%
19/04/2019,"4,016","4,025.50","4,025.50","3,936.90",209.58K,1.75%
18/04/2019,"3,947","4,045.20","4,045.20","3,917.20",170.21K,-2.43%
17/04/2019,"4,045","4,035.40","4,143.60","4,035.40",216.13K,0.24%
16/04/2019,"4,035","4,173.10","4,173.10","3,986.10",265.41K,-2.61%
12/4/2019,"4,144","3,936.90","4,143.60","3,936.90",948.10K,6.85%
11/4/2019,"3,878","3,838.50","4,005.80","3,838.50",223.16K,0.00%
10/4/2019,"3,878","3,809.00","3,887.70","3,799.10",87.34K,-0.25%
9/4/2019,"3,888","3,887.70","3,907.40","3,838.50",64.90K,0.00%
8/4/2019,"3,888","3,848.40","3,897.60","3,828.70",111.81K,0.25%
5/4/2019,"3,878","3,789.30","3,887.70","3,789.30",79.55K,-0.25%
4/4/2019,"3,888","3,838.50","3,986.10","3,818.80",138.87K,1.28%
3/4/2019,"3,839","3,838.50","3,936.90","3,690.90",202.14K,-2.50%
2/4/2019,"3,937","3,956.60","4,035.40","3,838.50",230.50K,-0.50%
1/4/2019,"3,957","4,035.40","4,074.70","3,956.60",67.68K,-1.95%
29/03/2019,"4,035","3,956.60","4,133.80","3,936.90",243.50K,0.49%
28/03/2019,"4,016","4,035.40","4,045.20","3,936.90",170.85K,-0.49%
27/03/2019,"4,035","4,094.40","4,123.90","4,035.40",134.45K,-1.44%
26/03/2019,"4,094","4,143.60","4,212.50","4,035.40",220.42K,-0.95%
25/03/2019,"4,134","3,848.40","4,183.00","3,661.30",690.32K,5.26%
22/03/2019,"3,927","3,858.20","3,936.90","3,740.10",322.89K,0.76%
21/03/2019,"3,898","4,084.60","4,123.90","3,897.60",542.12K,-6.16%
20/03/2019,"4,154","4,133.80","4,163.30","4,005.80",996.08K,4.20%
19/03/2019,"3,986","3,986.10","3,986.10","3,936.90",1.13M,6.86%
18/03/2019,"3,730","3,474.30","3,730.20","3,474.30",725.10K,6.76%
15/03/2019,"3,494","3,533.40","3,533.40","3,474.30",141.26K,0.00%
14/03/2019,"3,494","3,444.80","3,543.20","3,444.80",98.87K,-0.84%
13/03/2019,"3,524","3,513.70","3,523.60","3,494.00",53.83K,0.28%
12/3/2019,"3,514","3,513.70","3,513.70","3,346.40",81.88K,0.00%
11/3/2019,"3,514","3,523.60","3,543.20","3,494.00",96.22K,-0.28%
8/3/2019,"3,524","3,582.60","3,582.60","3,503.90",47.10K,-1.65%
7/3/2019,"3,583","3,503.90","3,592.50","3,474.30",212.68K,2.25%
6/3/2019,"3,504","3,494.00","3,513.70","3,454.70",81.53K,0.85%
5/3/2019,"3,474","3,435.00","3,533.40","3,395.60",283.81K,1.14%
4/3/2019,"3,435","3,444.80","3,444.80","3,405.40",38.20K,-0.28%
1/3/2019,"3,445","3,464.50","3,464.50","3,356.20",35.75K,1.45%
28/02/2019,"3,396","3,444.80","3,444.80","3,395.60",74.90K,-1.43%
27/02/2019,"3,445","3,435.00","3,444.80","3,395.60",77.66K,0.58%
26/02/2019,"3,425","3,444.80","3,444.80","3,395.60",66.29K,0.87%
25/02/2019,"3,396","3,435.00","3,435.00","3,395.60",60.26K,-1.15%
22/02/2019,"3,435","3,444.80","3,444.80","3,366.10",30.75K,-0.28%
21/02/2019,"3,445","3,444.80","3,454.70","3,395.60",20.10K,-0.29%
20/02/2019,"3,455","3,454.70","3,464.50","3,405.40",87.32K,0.00%
19/02/2019,"3,455","3,464.50","3,464.50","3,425.10",21.07K,0.00%
18/02/2019,"3,455","3,474.30","3,474.30","3,435.00",39.09K,0.29%
15/02/2019,"3,445","3,444.80","3,464.50","3,425.10",48.33K,-0.29%
14/02/2019,"3,455","3,444.80","3,474.30","3,425.10",55.14K,0.29%
13/02/2019,"3,445","3,494.00","3,494.00","3,415.30",93.02K,-0.29%
12/2/2019,"3,455","3,474.30","3,513.70","3,444.80",219.87K,0.29%
11/2/2019,"3,445","3,346.40","3,444.80","3,346.40",65.00K,0.86%
1/2/2019,"3,415","3,444.80","3,444.80","3,385.80",31.52K,0.58%
31/01/2019,"3,396","3,435.00","3,444.80","3,336.50",54.77K,1.47%
30/01/2019,"3,346","3,405.40","3,405.40","3,346.40",76.56K,-1.45%
29/01/2019,"3,396","3,385.80","3,444.80","3,287.30",43.32K,0.29%
28/01/2019,"3,386","3,346.40","3,385.80","3,267.70",143.05K,1.48%
25/01/2019,"3,337","3,277.50","3,356.20","3,248.00",85.10K,1.19%
24/01/2019,"3,297","3,395.60","3,395.60","3,297.20",19.09K,-1.18%
23/01/2019,"3,337","3,366.10","3,366.10","3,326.70",14.48K,-0.30%
22/01/2019,"3,346","3,395.60","3,395.60","3,346.40",21.42K,-1.16%
21/01/2019,"3,386","3,307.00","3,405.40","3,307.00",43.49K,1.78%
18/01/2019,"3,327","3,346.40","3,444.80","3,326.70",31.48K,-2.03%
17/01/2019,"3,396","3,395.60","3,464.50","3,395.60",19.61K,-1.43%
16/01/2019,"3,445","3,415.30","3,444.80","3,395.60",84.99K,0.86%
15/01/2019,"3,415","3,375.90","3,494.00","3,307.00",136.55K,1.17%
14/01/2019,"3,376","3,346.40","3,395.60","3,326.70",45.93K,0.59%
11/1/2019,"3,356","3,366.10","3,385.80","3,326.70",118.97K,-0.29%
10/1/2019,"3,366","3,326.70","3,444.80","3,326.70",184.26K,2.09%
9/1/2019,"3,297","3,346.40","3,356.20","3,257.80",46.14K,-1.47%
8/1/2019,"3,346","3,346.40","3,346.40","3,307.00",102.85K,0.00%
7/1/2019,"3,346","3,248.00","3,356.20","3,248.00",28.21K,3.03%
4/1/2019,"3,248","3,287.30","3,307.00","3,218.40",158.20K,-1.49%
3/1/2019,"3,297","3,346.40","3,346.40","3,248.00",82.09K,-0.89%
2/1/2019,"3,327","3,277.50","3,366.10","3,248.00",44.19K,-1.17%
28/12/2018,"3,366","3,375.90","3,385.80","3,198.80",75.07K,-0.29%
27/12/2018,"3,376","3,267.70","3,395.60","3,267.70",126.34K,3.31%
26/12/2018,"3,268","3,188.90","3,277.50","3,061.00",161.85K,6.41%
25/12/2018,"3,071","3,149.50","3,169.20","3,070.80",146.39K,-3.10%
24/12/2018,"3,169","3,248.00","3,248.00","3,169.20",60.02K,-2.43%
21/12/2018,"3,248","3,248.00","3,267.70","3,228.30",132.95K,-0.90%
20/12/2018,"3,278","3,297.20","3,297.20","3,238.10",80.22K,1.52%
19/12/2018,"3,228","3,228.30","3,287.30","3,218.40",44.46K,0.00%
18/12/2018,"3,228","3,297.20","3,297.20","3,228.30",70.59K,-2.09%
17/12/2018,"3,297","3,307.00","3,336.50","3,257.80",44.19K,0.00%
14/12/2018,"3,297","3,346.40","3,346.40","3,297.20",37.37K,-1.18%
13/12/2018,"3,337","3,346.40","3,346.40","3,248.00",230.64K,-0.59%
12/12/2018,"3,356","3,336.50","3,356.20","3,326.70",13.90K,0.00%
11/12/2018,"3,356","3,346.40","3,356.20","3,316.90",39.69K,-0.58%
10/12/2018,"3,376","3,385.80","3,385.80","3,346.40",22.55K,-0.29%
7/12/2018,"3,386","3,346.40","3,395.60","3,346.40",89.00K,1.48%
6/12/2018,"3,337","3,375.90","3,375.90","3,326.70",117.17K,-0.88%
5/12/2018,"3,366","3,346.40","3,385.80","3,326.70",109.92K,0.59%
4/12/2018,"3,346","3,346.40","3,435.00","3,346.40",90.82K,0.00%
3/12/2018,"3,346","3,326.70","3,385.80","3,287.30",146.37K,1.80%
30/11/2018,"3,287","3,277.50","3,287.30","3,238.10",65.34K,0.30%
29/11/2018,"3,278","3,267.70","3,287.30","3,248.00",73.57K,0.30%
28/11/2018,"3,268","3,248.00","3,267.70","3,208.60",40.65K,0.61%
27/11/2018,"3,248","3,248.00","3,277.50","3,238.10",100.22K,0.00%
26/11/2018,"3,248","3,248.00","3,248.00","3,198.80",19.41K,0.61%
23/11/2018,"3,228","3,248.00","3,346.40","3,228.30",32.13K,0.92%
22/11/2018,"3,199","3,248.00","3,248.00","3,198.80",82.60K,-0.91%
21/11/2018,"3,228","3,208.60","3,228.30","3,159.40",87.92K,0.61%
20/11/2018,"3,209","3,198.80","3,218.40","3,188.90",33.58K,0.00%
19/11/2018,"3,209","3,267.70","3,267.70","3,188.90",82.04K,0.00%
16/11/2018,"3,209","3,179.10","3,248.00","3,179.10",68.82K,0.93%
15/11/2018,"3,179","3,208.60","3,238.10","3,169.20",93.85K,-1.82%
14/11/2018,"3,238","3,248.00","3,257.80","3,169.20",104.79K,-0.30%
13/11/2018,"3,248","3,070.80","3,267.70","3,070.80",83.85K,-0.90%
12/11/2018,"3,278","3,248.00","3,277.50","3,248.00",57.95K,-0.30%
9/11/2018,"3,287","3,277.50","3,287.30","3,248.00",48.97K,0.30%
8/11/2018,"3,278","3,346.40","3,346.40","3,267.70",42.14K,-0.30%
7/11/2018,"3,287","3,297.20","3,307.00","3,287.30",71.29K,0.00%
6/11/2018,"3,287","3,248.00","3,316.90","3,248.00",82.30K,1.21%
5/11/2018,"3,248","3,316.90","3,316.90","3,238.10",60.37K,-2.08%
2/11/2018,"3,317","3,326.70","3,326.70","3,238.10",163.42K,2.12%
