Ngày,Lần cuối,Mở,Cao,Thấp,KL,% Thay đổi
6/4/2022,"43,500","43,000.00","43,800.00","42,650.00",3.24M,0.46%
5/4/2022,"43,300","43,500.00","43,800.00","43,150.00",2.91M,-2.15%
4/4/2022,"44,250","44,950.00","44,950.00","44,250.00",2.08M,-0.23%
1/4/2022,"44,350","43,500.00","44,500.00","43,400.00",3.17M,1.95%
31/03/2022,"43,500","43,750.00","43,950.00","43,400.00",1.44M,-0.11%
30/03/2022,"43,550","42,100.00","45,000.00","41,700.00",3.51M,2.71%
29/03/2022,"42,400","41,700.00","42,500.00","41,500.00",1.73M,1.92%
28/03/2022,"41,600","43,000.00","43,450.00","41,450.00",3.98M,-4.26%
25/03/2022,"43,450","43,150.00","43,850.00","42,600.00",1.97M,0.81%
24/03/2022,"43,100","43,400.00","43,450.00","43,000.00",1.29M,-0.69%
23/03/2022,"43,400","43,450.00","44,400.00","43,150.00",2.00M,-0.23%
22/03/2022,"43,500","43,800.00","43,950.00","43,200.00",2.83M,-0.68%
21/03/2022,"43,800","43,900.00","44,100.00","43,300.00",1.28M,-0.23%
18/03/2022,"43,900","43,700.00","44,600.00","43,500.00",2.79M,0.92%
17/03/2022,"43,500","42,200.00","44,250.00","41,000.00",5.82M,4.57%
16/03/2022,"41,600","42,300.00","42,300.00","41,500.00",1.33M,-1.19%
15/03/2022,"42,100","41,300.00","42,200.00","41,000.00",1.52M,1.94%
14/03/2022,"41,300","41,850.00","42,200.00","41,300.00",1.34M,-1.31%
11/3/2022,"41,850","40,950.00","41,850.00","40,950.00",1.48M,2.20%
10/3/2022,"40,950","41,500.00","42,000.00","40,950.00",1.56M,1.11%
9/3/2022,"40,500","41,600.00","41,900.00","40,500.00",1.97M,-2.64%
8/3/2022,"41,600","41,800.00","42,550.00","41,400.00",2.59M,-1.54%
7/3/2022,"42,250","42,800.00","42,800.00","42,150.00",2.27M,-2.42%
4/3/2022,"43,300","42,800.00","43,500.00","42,500.00",1.66M,1.17%
3/3/2022,"42,800","42,350.00","43,200.00","42,000.00",2.47M,0.82%
2/3/2022,"42,450","43,700.00","44,000.00","42,350.00",3.09M,-3.74%
1/3/2022,"44,100","43,750.00","45,000.00","43,600.00",2.40M,0.92%
28/02/2022,"43,700","44,300.00","44,550.00","43,700.00",2.70M,-1.91%
25/02/2022,"44,550","44,600.00","45,600.00","44,500.00",2.35M,-0.11%
24/02/2022,"44,600","45,300.00","45,550.00","43,600.00",3.39M,-2.19%
23/02/2022,"45,600","46,500.00","46,900.00","45,500.00",2.95M,-0.87%
22/02/2022,"46,000","44,900.00","46,000.00","44,700.00",2.29M,1.66%
21/02/2022,"45,250","44,800.00","45,450.00","43,700.00",2.96M,1.23%
18/02/2022,"44,700","45,450.00","46,050.00","44,700.00",3.00M,-2.83%
17/02/2022,"46,000","45,700.00","46,000.00","44,700.00",1.79M,1.88%
16/02/2022,"45,150","46,100.00","46,100.00","44,700.00",2.80M,-2.27%
15/02/2022,"46,200","44,850.00","46,300.00","44,400.00",3.69M,3.24%
14/02/2022,"44,750","47,200.00","47,600.00","44,750.00",7.13M,-6.58%
11/2/2022,"47,900","48,200.00","48,500.00","47,800.00",1.72M,-1.03%
10/2/2022,"48,400","48,600.00","48,900.00","48,000.00",2.74M,0.00%
9/2/2022,"48,400","47,300.00","48,900.00","47,000.00",4.56M,2.22%
8/2/2022,"47,350","47,400.00","48,400.00","46,500.00",2.67M,-0.11%
7/2/2022,"47,400","48,400.00","48,600.00","47,200.00",3.48M,-1.15%
28/01/2022,"47,950","47,600.00","49,000.00","47,300.00",2.96M,0.74%
27/01/2022,"47,600","48,000.00","48,500.00","47,400.00",1.92M,-1.04%
26/01/2022,"48,100","49,500.00","49,950.00","48,100.00",4.05M,-1.84%
25/01/2022,"49,000","46,300.00","49,000.00","45,900.00",4.70M,4.48%
24/01/2022,"46,900","46,900.00","48,500.00","46,850.00",4.17M,-0.95%
21/01/2022,"47,350","47,050.00","48,800.00","46,500.00",4.57M,1.39%
20/01/2022,"46,700","43,100.00","46,700.00","42,250.00",5.64M,6.99%
19/01/2022,"43,650","45,050.00","45,800.00","43,550.00",2.97M,-2.78%
18/01/2022,"44,900","43,400.00","45,450.00","43,400.00",4.85M,2.86%
17/01/2022,"43,650","44,000.00","47,000.00","43,600.00",7.74M,-1.36%
14/01/2022,"44,250","43,300.00","45,100.00","43,300.00",3.27M,0.57%
13/01/2022,"44,000","42,500.00","45,100.00","42,500.00",9.66M,4.39%
12/1/2022,"42,150","39,400.00","42,150.00","39,400.00",8.03M,6.98%
11/1/2022,"39,400","38,800.00","39,900.00","38,300.00",4.28M,1.42%
10/1/2022,"38,850","39,200.00","40,300.00","38,800.00",3.18M,-0.89%
7/1/2022,"39,200","38,650.00","39,450.00","37,650.00",4.37M,3.16%
6/1/2022,"38,000","36,500.00","38,800.00","36,250.00",6.00M,2.56%
5/1/2022,"37,050","37,900.00","37,900.00","36,900.00",1.92M,-0.94%
4/1/2022,"37,400","37,600.00","38,000.00","37,250.00",1.77M,0.81%
31/12/2021,"37,100","35,600.00","37,700.00","35,500.00",4.86M,4.80%
30/12/2021,"35,400","35,400.00","35,700.00","35,200.00",987.00K,0.57%
29/12/2021,"35,200","35,550.00","35,550.00","35,100.00",1.58M,0.00%
28/12/2021,"35,200","35,500.00","35,500.00","34,900.00",1.36M,-0.28%
27/12/2021,"35,300","35,200.00","35,500.00","35,000.00",1.20M,0.86%
24/12/2021,"35,000","34,500.00","35,400.00","34,500.00",1.53M,1.45%
23/12/2021,"34,500","34,800.00","34,900.00","33,700.00",2.32M,0.67%
22/12/2021,"34,269","34,822.90","35,020.80","33,991.90",3.56M,-1.14%
21/12/2021,"34,665","35,218.60","35,337.30","34,664.60",3.51M,-1.79%
20/12/2021,"35,298","35,456.00","35,574.80","35,218.60",1.55M,-0.67%
17/12/2021,"35,535","35,535.20","36,010.00","34,902.00",2.33M,0.00%
16/12/2021,"35,535","35,614.30","35,614.30","34,822.90",2.11M,0.00%
15/12/2021,"35,535","35,772.60","36,010.00","35,416.50",1.79M,-0.88%
14/12/2021,"35,852","36,168.30","36,168.30","35,772.60",2.15M,-0.44%
13/12/2021,"36,010","36,010.00","36,247.50","35,693.50",3.12M,2.02%
10/12/2021,"35,298","35,060.30","35,772.60","35,060.30",2.60M,1.36%
9/12/2021,"34,823","34,783.30","34,941.60","34,466.80",1.23M,0.00%
8/12/2021,"34,823","34,585.50","35,060.30","34,387.60",1.44M,0.92%
7/12/2021,"34,506","33,279.60","34,625.00","33,279.60",2.08M,3.93%
6/12/2021,"33,201","34,031.50","34,031.50","32,963.00",3.59M,-0.12%
3/12/2021,"33,240","35,218.60","35,218.60","33,240.00",2.77M,-4.98%
2/12/2021,"34,981","35,020.80","35,930.90","34,822.90",1.72M,-0.23%
1/12/2021,"35,060","35,139.50","35,376.90","34,585.50",2.21M,-0.23%
30/11/2021,"35,140","35,535.20","36,128.80","34,506.30",3.20M,-0.22%
29/11/2021,"35,219","35,218.60","35,614.30","34,902.00",4.10M,-2.09%
26/11/2021,"35,971","36,484.90","36,564.00","34,822.90",5.20M,0.22%
25/11/2021,"35,891","36,722.30","36,722.30","35,851.80",3.38M,-1.52%
24/11/2021,"36,445","35,574.80","36,484.90","35,297.80",5.19M,3.02%
23/11/2021,"35,377","36,010.00","36,010.00","34,981.20",2.26M,-1.87%
22/11/2021,"36,050","35,139.50","36,564.00","34,822.90",6.22M,2.59%
19/11/2021,"35,140","35,258.20","36,445.30","33,240.00",5.10M,-0.22%
18/11/2021,"35,219","34,822.90","35,535.20","34,348.00",4.42M,2.06%
17/11/2021,"34,506","33,754.50","34,664.60","33,596.20",3.07M,1.87%
16/11/2021,"33,873","33,794.00","34,110.60","33,596.20",1.59M,0.00%
15/11/2021,"33,873","34,308.50","34,427.20","33,240.00",1.92M,-0.93%
12/11/2021,"34,190","33,517.00","34,268.90","33,517.00",2.36M,0.93%
11/11/2021,"33,873","34,348.00","34,427.20","33,398.30",3.07M,-0.47%
10/11/2021,"34,032","34,110.60","34,427.20","33,517.00",2.69M,0.00%
9/11/2021,"34,032","34,822.90","34,941.60","34,031.50",3.20M,-2.05%
8/11/2021,"34,744","34,506.30","35,139.50","34,150.20",3.38M,0.69%
5/11/2021,"34,506","34,822.90","35,139.50","34,229.30",2.44M,-0.91%
4/11/2021,"34,823","34,150.20","35,020.80","33,794.00",5.51M,2.21%
3/11/2021,"34,071","33,477.50","34,902.00","33,240.00",7.05M,2.62%
2/11/2021,"33,201","33,081.70","33,635.80","32,923.50",1.92M,0.36%
1/11/2021,"33,082","33,240.00","33,319.20","32,923.50",4.14M,0.72%
29/10/2021,"32,844","31,657.20","33,002.60","31,578.00",4.69M,4.14%
28/10/2021,"31,539","31,657.20","31,815.50","31,419.70",1.56M,-0.13%
27/10/2021,"31,578","31,063.60","31,617.60","31,063.60",1.78M,1.79%
26/10/2021,"31,024","31,024.00","31,182.30","30,984.50",688.20K,0.00%
25/10/2021,"31,024","31,340.60","31,340.60","31,024.00",1.12M,-0.25%
22/10/2021,"31,103","31,261.50","31,419.70","31,103.20",1.33M,-0.51%
21/10/2021,"31,262","31,459.30","31,578.00","31,261.50",795.10K,-0.63%
20/10/2021,"31,459","31,696.70","31,815.50","31,103.20",1.36M,-0.75%
19/10/2021,"31,697","31,103.20","32,092.50","30,865.70",2.78M,1.91%
18/10/2021,"31,103","31,261.50","31,696.70","30,865.70",2.26M,-0.51%
15/10/2021,"31,262","31,301.00","31,538.50","31,261.50",1.39M,-0.13%
14/10/2021,"31,301","31,578.00","31,617.60","31,301.00",1.33M,-0.88%
13/10/2021,"31,578","31,894.60","32,013.30","31,340.60",1.79M,-0.87%
12/10/2021,"31,855","31,815.50","32,250.70","31,696.70",2.50M,0.62%
11/10/2021,"31,657","31,340.60","31,657.20","31,182.30",2.21M,2.04%
8/10/2021,"31,024","30,984.50","31,182.30","30,984.50",1.23M,0.13%
7/10/2021,"30,985","31,182.30","31,261.50","30,984.50",1.28M,-0.63%
6/10/2021,"31,182","31,261.50","31,657.20","31,103.20",1.02M,0.25%
5/10/2021,"31,103","30,865.70","31,301.00","30,865.70",918.20K,1.03%
4/10/2021,"30,787","30,747.00","31,340.60","30,470.00",1.33M,0.26%
1/10/2021,"30,708","31,103.20","31,221.90","30,707.50",2.09M,-1.65%
30/09/2021,"31,222","31,538.50","31,657.20","31,142.70",1.38M,-1.13%
29/09/2021,"31,578","31,696.70","31,696.70","31,103.20",1.49M,-0.50%
28/09/2021,"31,736","31,182.30","31,934.20","31,024.00",2.75M,1.78%
27/09/2021,"31,182","31,419.70","31,736.30","31,024.00",1.52M,-0.76%
24/09/2021,"31,420","31,261.50","31,498.90","31,221.90",1.21M,0.63%
23/09/2021,"31,222","31,498.90","31,578.00","31,221.90",1.36M,-0.38%
22/09/2021,"31,341","31,340.60","31,578.00","30,944.90",1.59M,-0.13%
21/09/2021,"31,380","31,261.50","31,498.90","31,024.00",1.92M,-0.63%
20/09/2021,"31,578","31,696.70","31,894.60","31,578.00",2.46M,-0.25%
17/09/2021,"31,657","31,340.60","32,013.30","31,340.60",2.24M,1.52%
16/09/2021,"31,182","30,944.90","31,261.50","30,905.30",1.84M,1.55%
15/09/2021,"30,708","30,549.20","30,865.70","30,549.20",1.33M,0.26%
14/09/2021,"30,628","30,944.90","30,984.50","30,549.20",1.78M,-1.15%
13/09/2021,"30,985","31,380.20","31,380.20","30,865.70",2.18M,-1.26%
10/9/2021,"31,380","31,657.20","31,657.20","31,340.60",998.40K,-0.38%
9/9/2021,"31,499","31,340.60","31,498.90","31,301.00",1.06M,0.51%
8/9/2021,"31,341","31,815.50","31,973.70","31,261.50",1.79M,-0.25%
7/9/2021,"31,420","31,103.20","31,815.50","30,984.50",2.15M,1.53%
6/9/2021,"30,945","30,905.30","31,261.50","30,826.20",1.72M,0.26%
1/9/2021,"30,866","30,707.50","30,944.90","30,588.70",1.71M,0.13%
31/08/2021,"30,826","31,340.60","31,340.60","30,826.20",2.28M,-1.27%
30/08/2021,"31,222","30,865.70","31,261.50","30,707.50",1.77M,1.94%
27/08/2021,"30,628","30,470.00","30,865.70","29,916.00",2.40M,0.26%
26/08/2021,"30,549","31,380.20","31,380.20","30,074.30",2.57M,-2.15%
25/08/2021,"31,222","31,261.50","31,301.00","30,865.70",1.39M,0.13%
24/08/2021,"31,182","31,103.20","31,419.70","30,786.60",3.20M,0.25%
23/08/2021,"31,103","32,052.90","32,290.30","31,103.20",3.45M,-2.96%
20/08/2021,"32,053","33,714.90","33,952.30","31,657.20",5.49M,-4.71%
19/08/2021,"33,636","33,714.90","33,714.90","33,358.80",2.27M,-0.35%
18/08/2021,"33,755","33,952.30","34,031.50","33,635.80",1.90M,-0.70%
17/08/2021,"33,992","34,506.30","34,506.30","33,873.20",1.97M,-0.81%
16/08/2021,"34,269","33,517.00","34,427.20","33,240.00",4.13M,1.76%
13/08/2021,"33,675","33,754.50","34,031.50","33,081.70",2.90M,-0.58%
12/8/2021,"33,873","34,308.50","34,348.00","33,873.20",2.15M,-0.70%
11/8/2021,"34,111","34,268.90","34,902.00","33,952.30",3.45M,-0.46%
10/8/2021,"34,269","34,229.30","34,427.20","34,071.00",2.35M,0.35%
9/8/2021,"34,150","33,675.30","34,150.20","33,517.00",2.19M,0.58%
6/8/2021,"33,952","33,991.90","34,348.00","33,714.90",2.35M,-0.12%
5/8/2021,"33,992","33,714.90","34,427.20","33,477.50",2.66M,-0.12%
4/8/2021,"34,032","34,348.00","34,427.20","33,794.00",2.69M,-0.81%
3/8/2021,"34,309","33,477.50","34,308.50","33,319.20",3.48M,1.88%
2/8/2021,"33,675","33,240.00","33,991.90","33,240.00",4.98M,3.53%
30/07/2021,"32,528","32,686.00","32,725.60","32,409.00",2.56M,0.24%
29/07/2021,"32,449","32,290.30","32,448.60","32,132.00",1.48M,1.23%
28/07/2021,"32,053","31,815.50","32,052.90","31,657.20",1.55M,0.75%
27/07/2021,"31,816","31,973.70","32,290.30","31,775.90",1.80M,0.50%
26/07/2021,"31,657","31,657.20","31,934.20","31,261.50",1.81M,-0.50%
23/07/2021,"31,816","32,369.50","32,844.30","31,815.50",2.29M,-1.95%
22/07/2021,"32,449","32,132.00","32,527.70","32,132.00",2.14M,0.74%
21/07/2021,"32,211","32,765.20","32,765.20","32,052.90",1.46M,-0.73%
20/07/2021,"32,449","31,419.70","32,448.60","30,786.60",3.41M,3.40%
19/07/2021,"31,380","32,527.70","33,160.90","31,380.20",3.72M,-6.71%
16/07/2021,"33,636","33,873.20","34,031.50","33,635.80",1.78M,-0.47%
15/07/2021,"33,794","33,279.60","34,150.20","33,240.00",2.26M,0.23%
14/07/2021,"33,715","33,635.80","33,794.00","32,448.60",2.25M,0.47%
13/07/2021,"33,557","33,635.80","33,833.60","32,883.90",2.49M,0.95%
12/7/2021,"33,240","35,297.80","35,297.80","33,081.70",7.57M,-6.46%
9/7/2021,"35,535","35,772.60","36,405.80","34,822.90",4.51M,-1.97%
8/7/2021,"36,248","36,010.00","36,524.50","35,574.80",2.68M,0.66%
7/7/2021,"36,010","35,218.60","36,128.80","34,506.30",4.96M,3.41%
6/7/2021,"34,823","37,118.00","38,463.50","34,822.90",8.67M,-5.68%
5/7/2021,"36,920","37,236.80","37,236.80","35,772.60",4.39M,-0.85%
2/7/2021,"37,237","37,592.90","37,790.80","37,118.00",5.29M,-0.53%
1/7/2021,"37,435","37,592.90","37,711.60","37,078.50",5.79M,0.11%
30/06/2021,"37,395","37,118.00","37,553.30","37,078.50",5.03M,0.75%
29/06/2021,"37,118","37,197.20","37,909.50","36,880.60",4.96M,0.00%
28/06/2021,"37,118","36,405.80","37,276.30","36,128.80",8.41M,2.96%
25/06/2021,"36,050","35,693.50","36,405.80","35,376.90",3.24M,0.77%
24/06/2021,"35,773","35,930.90","36,326.60","35,614.30",2.65M,-0.44%
23/06/2021,"35,931","35,535.20","36,722.30","35,535.20",3.24M,0.89%
22/06/2021,"35,614","35,851.80","35,970.50","35,535.20",3.50M,0.00%
21/06/2021,"35,614","36,326.60","36,405.80","35,495.60",5.33M,-2.49%
18/06/2021,"36,525","36,603.60","36,801.50","36,168.30",4.02M,0.54%
17/06/2021,"36,327","35,297.80","36,682.80","35,297.80",4.50M,1.32%
16/06/2021,"35,852","35,376.90","36,959.80","34,981.20",5.30M,0.89%
15/06/2021,"35,535","35,416.50","35,733.00","34,822.90",4.10M,0.00%
14/06/2021,"35,535","36,010.00","36,089.20","35,337.30",4.27M,-0.66%
11/6/2021,"35,773","34,822.90","35,812.20","34,427.20",8.04M,2.96%
10/6/2021,"34,744","35,970.50","36,089.20","34,743.80",5.61M,-3.41%
9/6/2021,"35,971","35,614.30","36,168.30","34,822.90",5.60M,1.45%
8/6/2021,"35,456","37,118.00","37,355.50","35,376.90",7.15M,-4.27%
7/6/2021,"37,039","38,384.30","38,463.50","36,089.20",6.63M,-4.49%
4/6/2021,"38,780","38,542.60","39,175.80","37,988.60",7.47M,0.41%
3/6/2021,"38,622","37,830.30","39,175.80","37,513.80",8.45M,2.95%
2/6/2021,"37,514","37,434.60","37,949.00","37,355.50",7.60M,-1.25%
1/6/2021,"37,989","38,661.30","38,780.00","37,988.60",5.15M,-1.44%
31/05/2021,"38,543","37,830.30","38,621.80","37,592.90",7.04M,3.29%
28/05/2021,"37,316","36,089.20","37,751.20","35,535.20",9.88M,3.85%
27/05/2021,"35,931","37,038.90","37,038.90","35,653.90",7.37M,-2.68%
26/05/2021,"36,920","36,959.80","37,276.30","36,564.00",9.27M,-0.11%
25/05/2021,"36,960","36,405.80","37,078.50","35,970.50",7.96M,1.52%
24/05/2021,"36,406","36,010.00","36,722.30","36,010.00",8.80M,2.79%
21/05/2021,"35,417","33,240.00","35,416.50","33,121.30",16.38M,6.93%
20/05/2021,"33,121","32,369.50","33,160.90","31,657.20",4.40M,2.32%
19/05/2021,"32,370","32,448.60","32,765.20","32,132.00",3.61M,0.00%
18/05/2021,"32,370","33,002.60","33,002.60","32,290.30",4.91M,-2.15%
17/05/2021,"33,082","33,635.80","34,031.50","33,002.60",3.76M,-1.30%
14/05/2021,"33,517","33,873.20","34,031.50","33,477.50",3.43M,-0.59%
13/05/2021,"33,715","33,635.80","34,348.00","33,240.00",4.38M,-0.12%
12/5/2021,"33,755","33,240.00","33,794.00","33,081.70",4.19M,1.31%
11/5/2021,"33,319","33,240.00","34,427.20","33,081.70",6.73M,1.69%
10/5/2021,"32,765","32,052.90","32,844.30","31,934.20",3.81M,1.85%
7/5/2021,"32,172","32,132.00","32,606.90","32,052.90",4.66M,-1.45%
6/5/2021,"32,647","33,160.90","33,160.90","32,606.90",2.82M,-1.55%
5/5/2021,"33,161","33,002.60","33,517.00","32,844.30",3.39M,1.45%
4/5/2021,"32,686","31,657.20","33,081.70","31,657.20",2.73M,0.73%
29/04/2021,"32,449","32,132.00","33,160.90","32,132.00",2.45M,0.99%
28/04/2021,"32,132","31,934.20","32,369.50","31,934.20",1.73M,0.62%
27/04/2021,"31,934","32,052.90","32,290.30","31,815.50",2.49M,-0.37%
26/04/2021,"32,053","33,042.20","33,240.00","32,052.90",4.19M,-3.57%
23/04/2021,"33,240","32,448.60","33,358.80","32,329.90",3.87M,2.44%
22/04/2021,"32,449","34,189.80","34,189.80","32,448.60",3.68M,-5.09%
20/04/2021,"34,190","34,110.60","34,822.90","33,991.90",3.37M,0.47%
19/04/2021,"34,032","33,240.00","34,110.60","33,081.70",4.02M,2.38%
16/04/2021,"33,240","33,912.80","34,427.20","33,121.30",5.87M,-2.44%
15/04/2021,"34,071","34,902.00","34,981.20","34,031.50",4.66M,-2.16%
14/04/2021,"34,823","34,427.20","35,060.30","34,031.50",3.57M,0.80%
13/04/2021,"34,546","35,614.30","35,693.50","34,427.20",4.97M,-2.46%
12/4/2021,"35,417","35,218.60","35,851.80","34,902.00",6.48M,1.02%
9/4/2021,"35,060","35,376.90","35,456.00","34,862.50",5.65M,-1.12%
8/4/2021,"35,456","36,168.30","36,247.50","35,376.90",5.55M,-1.65%
7/4/2021,"36,050","36,168.30","36,207.90","35,891.30",3.28M,-0.44%
6/4/2021,"36,208","35,930.90","36,603.60","35,653.90",5.17M,0.44%
5/4/2021,"36,050","36,168.30","36,326.60","35,693.50",7.51M,1.22%
2/4/2021,"35,614","35,139.50","36,010.00","34,862.50",7.29M,2.39%
1/4/2021,"34,783","34,031.50","34,822.90","34,031.50",4.66M,2.33%
31/03/2021,"33,992","33,991.90","34,387.60","33,873.20",2.73M,0.23%
30/03/2021,"33,913","34,031.50","34,071.00","33,477.50",2.90M,0.71%
29/03/2021,"33,675","33,635.80","33,754.50","33,358.80",1.70M,1.07%
26/03/2021,"33,319","33,200.50","33,556.60","32,052.90",3.08M,-0.35%
25/03/2021,"33,438","33,635.80","33,991.90","33,200.50",2.98M,0.24%
24/03/2021,"33,359","34,031.50","34,268.90","33,160.90",4.20M,-3.55%
23/03/2021,"34,586","35,218.60","35,258.20","34,110.60",5.72M,-2.13%
22/03/2021,"35,337","35,614.30","35,614.30","35,218.60",3.22M,-0.78%
19/03/2021,"35,614","35,614.30","35,930.90","35,376.90",3.63M,0.00%
18/03/2021,"35,614","34,822.90","35,851.80","34,466.80",7.13M,3.93%
17/03/2021,"34,269","33,635.80","34,348.00","33,200.50",5.47M,2.12%
16/03/2021,"33,557","34,031.50","34,189.80","33,477.50",2.80M,-1.40%
15/03/2021,"34,032","34,427.20","34,506.30","33,873.20",3.50M,-0.81%
12/3/2021,"34,309","34,427.20","34,585.50","34,110.60",3.19M,0.12%
11/3/2021,"34,269","33,794.00","34,506.30","33,675.30",2.10M,3.10%
10/3/2021,"33,240","33,240.00","33,398.30","32,765.20",2.59M,0.36%
9/3/2021,"33,121","33,556.60","33,556.60","32,844.30",3.06M,-1.41%
8/3/2021,"33,596","34,348.00","34,348.00","33,477.50",2.01M,0.12%
5/3/2021,"33,557","33,833.60","34,268.90","33,240.00",2.34M,-0.82%
4/3/2021,"33,834","34,822.90","35,020.80","33,477.50",2.63M,-2.40%
3/3/2021,"34,665","34,862.50","34,981.20","34,585.50",1.99M,-0.57%
2/3/2021,"34,863","35,218.60","35,297.80","34,704.20",2.67M,-0.11%
1/3/2021,"34,902","34,506.30","35,139.50","34,506.30",2.83M,1.15%
26/02/2021,"34,506","33,873.20","34,585.50","33,477.50",1.74M,1.51%
25/02/2021,"33,992","34,150.20","34,664.60","33,398.30",2.18M,-0.23%
24/02/2021,"34,071","34,743.80","34,981.20","33,714.90",2.06M,-2.16%
23/02/2021,"34,823","34,625.00","34,902.00","34,189.80",1.93M,0.57%
22/02/2021,"34,625","34,902.00","35,218.60","34,585.50",1.92M,-0.79%
19/02/2021,"34,902","34,031.50","35,218.60","33,912.80",2.55M,1.61%
18/02/2021,"34,348","33,398.30","34,427.20","33,002.60",2.94M,3.09%
17/02/2021,"33,319","32,329.90","33,319.20","32,329.90",1.81M,3.19%
9/2/2021,"32,290","32,052.90","32,606.90","31,419.70",1.82M,1.75%
8/2/2021,"31,736","33,081.70","33,240.00","30,905.30",2.36M,-4.07%
5/2/2021,"33,082","32,844.30","33,319.20","32,686.00",1.61M,0.72%
4/2/2021,"32,844","32,765.20","32,923.50","32,369.50",1.73M,0.36%
3/2/2021,"32,726","31,736.30","32,844.30","31,419.70",2.33M,5.08%
2/2/2021,"31,143","30,786.60","31,617.60","30,509.60",3.14M,0.64%
1/2/2021,"30,945","31,578.00","32,448.60","30,588.70",1.94M,-2.00%
29/01/2021,"31,578","28,887.20","32,329.90","28,887.20",2.53M,3.77%
28/01/2021,"30,431","30,865.70","31,657.20","30,430.50",3.39M,-6.90%
27/01/2021,"32,686","33,675.30","34,348.00","32,132.00",2.64M,-2.94%
26/01/2021,"33,675","35,099.90","35,099.90","33,081.70",2.31M,-4.60%
25/01/2021,"35,298","35,614.30","35,772.60","35,139.50",1.73M,-1.44%
22/01/2021,"35,812","36,801.50","36,841.00","35,693.50",2.78M,-2.69%
21/01/2021,"36,802","36,089.20","36,801.50","35,772.60",1.69M,2.20%
20/01/2021,"36,010","35,812.20","36,801.50","33,635.80",2.90M,0.55%
19/01/2021,"35,812","38,463.50","38,463.50","35,812.20",3.40M,-6.99%
18/01/2021,"38,503","38,700.90","38,780.00","38,463.50",2.12M,-0.41%
15/01/2021,"38,661","39,017.50","39,175.80","38,661.30",3.02M,0.00%
14/01/2021,"38,661","38,384.30","38,780.00","37,988.60",2.40M,0.83%
13/01/2021,"38,345","38,621.80","38,938.30","38,305.20",2.08M,-0.62%
12/1/2021,"38,582","38,186.50","38,780.00","37,909.50",2.75M,1.04%
11/1/2021,"38,187","38,384.30","38,463.50","37,909.50",3.47M,-0.52%
8/1/2021,"38,384","39,017.50","39,017.50","38,146.90",2.56M,-0.82%
7/1/2021,"38,701","38,621.80","39,492.30","38,384.30",2.11M,0.20%
6/1/2021,"38,622","38,226.00","40,046.30","37,632.50",4.62M,1.88%
5/1/2021,"37,910","37,909.50","38,067.80","37,711.60",2.71M,-0.73%
4/1/2021,"38,187","37,790.80","38,344.80","37,790.80",2.51M,0.73%
31/12/2020,"37,910","37,395.00","37,909.50","37,197.20",1.69M,1.38%
30/12/2020,"37,395","37,667.40","37,978.70","37,356.10",1.81M,-0.62%
29/12/2020,"37,629","36,811.40","37,862.00","36,811.40",3.81M,1.90%
28/12/2020,"36,928","36,539.00","37,356.10","36,422.20",3.97M,1.82%
25/12/2020,"36,267","35,410.50","36,344.40","35,021.40",1.97M,2.42%
24/12/2020,"35,411","36,266.60","36,422.20","34,165.30",3.94M,-2.36%
23/12/2020,"36,267","36,577.90","36,967.00","36,110.90",2.65M,-0.53%
22/12/2020,"36,461","36,928.10","36,928.10","36,266.60",3.44M,-1.26%
21/12/2020,"36,928","37,356.10","37,356.10","36,188.80",3.11M,0.96%
18/12/2020,"36,578","36,344.40","36,967.00","36,110.90",3.06M,1.29%
17/12/2020,"36,111","36,422.20","37,044.80","36,110.90",4.90M,-2.11%
16/12/2020,"36,889","35,877.50","36,928.10","35,877.50",3.89M,2.82%
15/12/2020,"35,878","35,916.40","36,577.90","35,682.90",4.30M,-0.86%
14/12/2020,"36,189","35,916.40","36,227.70","35,682.90",3.69M,1.53%
11/12/2020,"35,644","34,165.30","35,644.00","33,931.80",5.74M,4.21%
10/12/2020,"34,204","34,087.50","34,865.70","34,009.70",4.82M,0.34%
9/12/2020,"34,088","33,387.10","34,243.10","33,270.30",4.63M,2.58%
8/12/2020,"33,231","33,698.40","33,698.40","33,036.80",2.71M,-0.70%
7/12/2020,"33,465","32,686.60","33,620.50","32,569.90",5.18M,3.24%
4/12/2020,"32,414","32,375.30","32,920.10","32,297.50",3.22M,0.12%
3/12/2020,"32,375","32,336.40","32,608.80","32,219.70",2.31M,0.24%
2/12/2020,"32,298","32,492.10","32,686.60","32,219.70",2.31M,-0.48%
1/12/2020,"32,453","31,908.40","32,531.00","31,752.70",3.66M,0.00%
30/11/2020,"32,453","33,036.80","33,075.70","32,453.10",2.15M,-1.77%
27/11/2020,"33,037","33,309.20","33,348.10","32,725.50",2.92M,-0.35%
26/11/2020,"33,154","32,141.80","33,153.60","31,908.40",5.48M,3.15%
25/11/2020,"32,142","31,908.40","32,258.60","31,558.20",3.49M,1.47%
24/11/2020,"31,675","31,947.30","31,986.20","31,441.40",2.46M,-0.97%
23/11/2020,"31,986","32,297.50","32,297.50","31,558.20",1.65M,-0.24%
20/11/2020,"32,064","31,674.90","32,102.90","31,674.90",3.17M,1.98%
19/11/2020,"31,441","31,207.90","31,752.70","31,207.90",2.25M,0.87%
18/11/2020,"31,169","31,363.60","31,402.50","31,130.10",1.98M,-0.62%
17/11/2020,"31,364","31,130.10","31,363.60","30,935.60",1.83M,1.00%
